nfi_plot,loc_id,meas_num,smtree_species_num,smtree_genus,smtree_species,smtree_variety,smtree_percent
1205101,0,1,2,SALI,SPP,,18
1205116,0,1,1,THUJ,OCC,,98
1205116,0,1,2,RHAM,CAT,,2
1205126,0,0,1,FRAX,NIG,,32
1205126,0,0,2,ULMU,AME,,30
1205126,0,0,3,THUJ,OCC,,28
1205126,0,0,4,RHAM,CAT,,10
1205126,0,1,1,FRAX,NIG,,36
1205126,0,1,2,ULMU,AME,,29
1205126,0,1,3,THUJ,OCC,,24
1205126,0,1,4,RHAM,FRA,,11
1205131,0,0,1,BETU,PAP,,52
1205131,0,0,2,FRAX,PEN,,45
1205131,0,0,3,ULMU,AME,,3
1205131,0,1,1,FRAX,PEN,,53
1205131,0,1,2,BETU,PAP,,42
1205131,0,1,3,ULMU,AME,,5
1205131,0,2,1,FRAX,PEN,,57
1205131,0,2,2,BETU,PAP,,33
1205131,0,2,3,ULMU,AME,,10
1211016,0,0,1,ABIE,LAS,,100
1211056,0,0,1,ABIE,LAS,,100
1211056,0,1,1,ABIE,LAS,,100
1211116,0,0,1,ABIE,LAS,,100
1211116,0,1,1,ABIE,LAS,,100
1211291,0,0,1,ABIE,BAL,,100
1211411,0,0,1,PICE,MAR,,85
1211411,0,0,2,ALNU,CRI,,13
1211411,0,0,3,SALI,SPP,,2
1211411,0,1,1,PICE,MAR,,95
1211411,0,1,2,SALI,SPP,,3
1211411,0,1,3,ALNU,CRI,,3
1211476,0,0,1,PICE,MAR,,98
1211476,0,0,2,POPU,BAL,,2
1211486,0,0,1,PICE,MAR,,100
1211511,0,0,1,PICE,MAR,,95
1211511,0,0,2,POPU,BAL,,5
1211511,0,1,1,PICE,MAR,,100
1211561,0,0,1,PICE,MAR,,54
1211561,0,0,2,LARI,LAR,,46
1211561,0,0,3,BETU,PUM,,0
1211561,0,1,1,LARI,LAR,,53
1211561,0,1,2,PICE,MAR,,47
1211646,0,0,1,ABIE,BAL,,61
1211646,0,0,2,PICE,MAR,,38
1211646,0,0,3,BETU,PAP,,1
1211646,0,1,1,ABIE,BAL,,72
1211646,0,1,2,PICE,MAR,,28
1211701,0,0,1,PICE,MAR,,88
1211701,0,0,2,LARI,LAR,,12
1211701,0,1,1,PICE,MAR,,87
1211701,0,1,2,LARI,LAR,,13
1211701,0,2,1,PICE,MAR,,71
1211701,0,2,2,LARI,LAR,,29
1211796,0,0,1,BETU,PAP,,56
1211796,0,0,2,POPU,TRE,,24
1211796,0,0,3,THUJ,OCC,,14
1211796,0,0,4,SORB,DEC,,7
1211796,0,1,1,BETU,PAP,,98
1211796,0,1,2,PRUN,PEN,,1
1211796,0,1,3,SORB,DEC,,1
1211801,0,0,1,POPU,TRE,,99
1211801,0,0,2,PICE,GLA,,1
1211801,0,1,1,POPU,TRE,,94
1211801,0,1,2,PICE,GLA,,4
1211801,0,1,3,PICE,MAR,,3
1211836,0,0,1,PICE,MAR,,91
1211836,0,0,2,ABIE,BAL,,5
1211836,0,0,3,LARI,LAR,,4
1211836,0,0,4,POPU,BAL,,0
1211836,0,0,5,PRUN,PEN,,0
1211836,0,1,1,PICE,MAR,,90
1211836,0,1,2,ABIE,BAL,,5
1211836,0,1,3,LARI,LAR,,5
1211836,0,1,4,POPU,BAL,,1
1211886,0,0,1,LARI,LAR,,87
1211886,0,0,2,ABIE,BAL,,11
1211886,0,0,3,BETU,PAP,,2
1211886,0,1,1,LARI,LAR,,100
1211886,0,1,2,BETU,PAP,,0
1211906,0,0,1,THUJ,OCC,,58
1211906,0,0,2,PICE,MAR,,21
1211906,0,0,3,ABIE,BAL,,16
1211906,0,0,4,PINU,STR,,5
1211906,0,1,1,THUJ,OCC,,42
1211906,0,1,2,ABIE,BAL,,31
1211906,0,1,3,PICE,MAR,,23
1211906,0,1,4,PINU,STR,,5
1211906,0,2,1,THUJ,OCC,,69
1211906,0,2,2,ABIE,BAL,,16
1211906,0,2,3,PICE,MAR,,9
1211906,0,2,4,PINU,STR,,7
1211926,0,0,1,BETU,PAP,,67
1211926,0,0,2,PICE,MAR,,25
1211926,0,0,3,SORB,AME,,7
1211926,0,0,4,ACER,RUB,,1
1211926,0,1,1,PICE,MAR,,59
1211926,0,1,2,BETU,PAP,,41
1211936,1,0,1,ACER,RUB,,87
1211936,1,0,2,ACER,SPI,,11
1211936,1,0,3,ABIE,BAL,,2
1211951,0,0,1,ABIE,BAL,,37
1211951,0,0,2,PINU,STR,,27
1211951,0,0,3,PICE,MAR,,26
1211951,0,0,4,ACER,RUB,,6
1211951,0,0,5,PINU,RES,,4
1211951,0,0,6,BETU,PAP,,0
1211951,0,1,1,ACER,RUB,,30
1211951,0,1,2,PINU,STR,,29
1211951,0,1,3,ABIE,BAL,,24
1211951,0,1,4,PINU,RES,,11
1211951,0,1,5,PICE,MAR,,7
1211961,0,0,1,ABIE,BAL,,60
1211961,0,0,2,PICE,MAR,,37
1211961,0,0,3,ACER,PEN,,2
1211961,0,1,1,ABIE,BAL,,60
1211961,0,1,2,PICE,MAR,,29
1211961,0,1,3,ACER,PEN,,11
1211961,0,1,4,BETU,ALL,,0
1211961,0,1,5,TSUG,CAN,,0
1211966,0,0,1,ACER,RUB,,100
1211966,0,1,1,ACER,RUB,,100
1211996,0,0,1,THUJ,OCC,,100
1211996,0,1,1,THUJ,OCC,,100
1212006,0,0,1,FRAX,PEN,,49
1212006,0,0,2,FRAX,NIG,,32
1212006,0,0,3,POPU,BAL,,15
1212006,0,0,4,CARP,CAR,,2
1212006,0,0,5,RHAM,CAT,,2
1212006,0,0,6,CRAT,SPP,,0
1212006,0,1,1,FRAX,PEN,,86
1212006,0,1,2,CARP,CAR,,8
1212006,0,1,3,RHAM,CAT,,4
1212006,0,1,4,FRAX,NIG,,2
1212006,0,1,5,CRAT,PUN,,0
1212006,0,2,1,FRAX,PEN,,61
1212006,0,2,2,FRAX,NIG,,17
1212006,0,2,3,CARP,CAR,,13
1212006,0,2,4,CARY,COR,,9
1212006,0,2,5,CRAT,SPP,,1
1217986,0,0,1,ABIE,LAS,,100
1217986,0,1,1,ABIE,LAS,,99
1217986,0,1,2,PICE,ENG,GLA,2
1217991,0,0,1,ABIE,LAS,,100
1217996,0,0,1,PICE,GLA,,89
1217996,0,0,2,ABIE,LAS,,11
1217996,0,1,1,PICE,GLA,,92
1217996,0,1,2,ABIE,LAS,,9
1218066,0,0,1,PICE,MAR,,97
1218066,0,0,2,LARI,LAR,,3
1218151,0,0,1,PICE,GLA,,90
1218151,0,0,2,POPU,TRE,,11
1218186,0,0,1,POPU,TRE,,44
1218186,0,0,2,POPU,BAL,,36
1218186,0,0,3,PINU,BAN,,12
1218186,0,0,4,PICE,GLA,,5
1218186,0,0,5,BETU,PAP,,4
1218376,0,0,1,PICE,MAR,,100
1218376,0,1,1,PICE,MAR,,100
1218396,0,0,1,PICE,MAR,,100
1218516,0,0,1,PICE,MAR,,100
1218516,0,1,1,PICE,MAR,,100
1218546,0,0,1,PICE,MAR,,95
1218546,0,0,2,BETU,PAP,,5
1218546,0,1,1,PICE,MAR,,96
1218546,0,1,2,BETU,PAP,,4
1218651,0,0,1,THUJ,OCC,,100
1218651,0,1,1,THUJ,OCC,,100
1218746,0,0,1,THUJ,OCC,,65
1218746,0,0,2,PICE,MAR,,24
1218746,0,0,3,BETU,PAP,,11
1218746,0,0,4,ABIE,BAL,,1
1218746,0,1,1,THUJ,OCC,,60
1218746,0,1,2,PICE,MAR,,40
1218776,0,0,1,BETU,PAP,,56
1218776,0,0,2,PICE,MAR,,17
1218776,0,0,3,ABIE,BAL,,10
1218776,0,0,4,PICE,GLA,,10
1218776,0,0,5,ACER,RUB,,7
1218776,0,1,1,BETU,PAP,,50
1218776,0,1,2,ABIE,BAL,,17
1218776,0,1,3,PICE,MAR,,14
1218776,0,1,4,ACER,RUB,,10
1218776,0,1,5,PICE,GLA,,10
1218801,0,0,1,ABIE,BAL,,81
1218801,0,0,2,BETU,PAP,,12
1218801,0,0,3,ACER,RUB,,6
1218801,0,0,4,PICE,GLA,,1
1218801,0,1,1,ABIE,BAL,,47
1218801,0,1,2,BETU,PAP,,39
1218801,0,1,3,ACER,RUB,,7
1218801,0,1,4,PICE,GLA,,6
1218801,0,1,5,THUJ,OCC,,1
1218801,0,2,1,ABIE,BAL,,64
1218801,0,2,2,BETU,PAP,,24
1218801,0,2,3,ACER,RUB,,8
1218801,0,2,4,THUJ,OCC,,2
1218801,0,2,5,PICE,GLA,,2
1218891,0,0,1,TILI,AME,,35
1218891,0,0,2,ACER,SAH,,19
1218891,0,0,3,FRAX,NIG,,14
1218891,0,0,4,OSTR,VIR,,13
1218891,0,0,5,ULMU,AME,,11
1218891,0,0,6,CARY,OVA,,6
1218891,0,0,7,FRAX,PEN,,3
1218891,0,1,1,OSTR,VIR,,43
1218891,0,1,2,TILI,AME,,25
1218891,0,1,3,ACER,SAH,,12
1218891,0,1,4,FRAX,NIG,,11
1218891,0,1,5,CARY,OVA,,9
1218891,0,1,6,RHAM,FRA,,0
1218891,0,2,1,TILI,AME,,51
1218891,0,2,2,CARY,OVA,,19
1218891,0,2,3,FRAX,NIG,,11
1218891,0,2,4,ACER,SAH,,8
1218891,0,2,5,OSTR,VIR,,5
1218891,0,2,6,FRAX,PEN,,5
1218891,0,2,7,FRAX,AME,,0
1224876,0,0,1,ABIE,LAS,,100
1224876,0,1,1,ABIE,LAS,,100
1224886,0,0,1,PICE,ENG,GLA,100
1224896,0,0,1,PICE,ENG,GLA,100
1225056,0,0,1,POPU,BAL,,57
1225056,0,0,2,POPU,TRE,,42
1225056,0,0,3,PICE,GLA,,0
1225141,0,0,1,PICE,MAR,,100
1225141,0,0,2,SALI,SPP,,1
1225141,0,1,1,PICE,MAR,,100
1225151,0,0,1,SALI,SPP,,84
1225151,0,0,2,PINU,BAN,,16
1225151,0,1,1,PINU,BAN,,100
1225161,0,0,1,PICE,MAR,,100
1225161,0,1,1,PICE,MAR,,100
1225181,0,0,1,PICE,MAR,,100
1225181,0,1,1,PICE,MAR,,100
1225201,0,0,1,PINU,BAN,,100
1225201,0,1,1,PINU,BAN,,100
1225241,0,0,1,PICE,MAR,,61
1225241,0,0,2,POPU,TRE,,39
1225241,0,1,1,POPU,TRE,,53
1225241,0,1,2,PICE,MAR,,47
1225241,0,1,3,POPU,BAL,,0
1225416,0,0,1,PICE,MAR,,100
1225416,0,1,1,PICE,MAR,,100
1225436,0,0,1,PICE,MAR,,100
1225436,0,1,1,PICE,MAR,,100
1225456,0,0,1,PICE,MAR,,100
1225456,0,1,1,PICE,MAR,,100
1225591,0,0,1,ABIE,BAL,,100
1225591,0,1,1,ABIE,BAL,,100
1225701,0,0,1,ABIE,BAL,,48
1225701,0,0,2,TSUG,CAN,,29
1225701,0,0,3,ACER,RUB,,23
1225701,0,1,1,ABIE,BAL,,82
1225701,0,1,2,TSUG,CAN,,9
1225701,0,1,3,ACER,RUB,,5
1225701,0,1,4,BETU,ALL,,5
1225701,0,2,1,ABIE,BAL,,71
1225701,0,2,2,TSUG,CAN,,19
1225701,0,2,3,BETU,ALL,,11
1225711,0,0,1,ACER,SAH,,95
1225711,0,0,2,BETU,ALL,,4
1225711,0,0,3,ACER,PEN,,2
1225711,0,1,1,ACER,SAH,,98
1225711,0,1,2,BETU,ALL,,2
1225771,0,0,1,OSTR,VIR,,78
1225771,0,0,2,ACER,SAH,,21
1225771,0,0,3,PRUN,SER,,1
1225771,0,0,4,QUER,RUB,,1
1225771,0,1,1,OSTR,VIR,,100
1231676,0,0,1,PICE,LUT,X,100
1231761,0,0,1,PICE,ENG,GLA,59
1231761,0,0,2,POPU,BAL,,41
1231761,0,1,1,PINU,CON,,35
1231761,0,1,2,POPU,TRE,,33
1231761,0,1,3,PICE,ENG,GLA,18
1231761,0,1,4,ABIE,LAS,,11
1231761,0,1,5,POPU,BAL,BAL,3
1231871,0,0,1,PINU,BAN,,100
1231906,0,0,1,PICE,MAR,,89
1231906,0,0,2,LARI,LAR,,11
1231971,0,0,1,LARI,LAR,,75
1231971,0,0,2,PICE,MAR,,25
1232216,0,0,1,BETU,PAP,,100
1232216,0,1,1,BETU,PAP,,94
1232216,0,1,2,PICE,MAR,,6
1232251,0,0,1,PICE,MAR,,100
1232251,0,1,1,PICE,MAR,,100
1232266,0,0,1,PICE,MAR,,72
1232266,0,0,2,BETU,PAP,,28
1232266,0,1,1,PICE,MAR,,67
1232266,0,1,2,BETU,PAP,,33
1232296,0,0,1,PICE,MAR,,38
1232296,0,0,2,POPU,TRE,,31
1232296,0,0,3,BETU,PAP,,28
1232296,0,0,4,PINU,BAN,,3
1232296,0,1,1,POPU,TRE,,92
1232296,0,1,2,BETU,PAP,,8
1232301,0,1,1,BETU,PAP,,100
1232396,0,0,1,PICE,MAR,,93
1232396,0,0,2,BETU,PAP,,7
1232396,0,0,3,SORB,DEC,,0
1232396,0,1,1,PICE,MAR,,76
1232396,0,1,2,BETU,PAP,,24
1232501,0,0,1,PRUN,PEN,,100
1232511,0,0,1,POPU,TRE,,84
1232511,0,0,2,SORB,AME,,9
1232511,0,0,3,ACER,RUB,,5
1232511,0,0,4,PICE,MAR,,2
1232511,0,1,1,POPU,TRE,,96
1232511,0,1,2,BETU,PAP,,2
1232511,0,1,3,PICE,MAR,,1
1232511,0,1,4,ACER,RUB,,1
1232571,0,0,1,ACER,RUB,,66
1232571,0,0,2,POPU,TRE,,34
1232571,0,1,1,ACER,RUB,,92
1232571,0,1,2,POPU,TRE,,8
1232626,0,0,1,PINU,STR,,61
1232626,0,0,2,ACER,RUB,,23
1232626,0,0,3,ACER,PEN,,13
1232626,0,0,4,ABIE,BAL,,2
1232626,0,1,1,PINU,STR,,36
1232626,0,1,2,ACER,RUB,,36
1232626,0,1,3,ACER,PEN,,27
1232626,0,1,4,ABIE,BAL,,2
1238556,0,0,1,TSUG,HET,,60
1238556,0,0,2,ABIE,LAS,,40
1238891,0,0,1,PICE,MAR,,87
1238891,0,0,2,PINU,BAN,,13
1238891,0,0,3,SALI,SPP,,0
1238891,0,1,1,PICE,MAR,,94
1238891,0,1,2,PINU,BAN,,6
1238901,0,0,1,PICE,MAR,,100
1238901,0,1,1,PICE,MAR,,100
1238911,0,0,1,LARI,LAR,,73
1238911,0,0,2,PICE,MAR,,26
1238911,0,0,3,BETU,SPP,,1
1238911,0,1,1,LARI,LAR,,60
1238911,0,1,2,PICE,MAR,,40
1238921,0,0,1,BETU,PUM,,90
1238921,0,0,2,PICE,MAR,,10
1238921,0,1,1,PINU,BAN,,99
1238921,0,1,2,PICE,MAR,,1
1238931,0,0,1,ALNU,INC,,38
1238931,0,0,2,BETU,PAP,,29
1238931,0,0,3,POPU,TRE,,21
1238931,0,0,4,SALI,SPP,,13
1238931,0,1,1,POPU,BAL,,54
1238931,0,1,2,BETU,PAP,,24
1238931,0,1,3,PICE,MAR,,21
1238931,0,1,4,POPU,TRE,,1
1238941,0,0,1,BETU,PAP,,48
1238941,0,0,2,POPU,TRE,,39
1238941,0,0,3,ALNU,CRI,,13
1238941,0,1,1,BETU,PAP,,86
1238941,0,1,2,PICE,MAR,,14
1238951,0,0,1,BETU,PUM,,56
1238951,0,0,2,PINU,BAN,,22
1238951,0,0,3,SALI,SPP,,22
1238951,0,1,1,PINU,BAN,,78
1238951,0,1,2,BETU,PUM,,11
1238951,0,1,3,SALI,SPP,,11
1238951,0,2,1,PINU,BAN,,92
1238951,0,2,2,PICE,MAR,,8
1239011,0,0,1,POPU,BAL,,100
1239011,0,1,1,ACER,NEG,,51
1239011,0,1,2,POPU,BAL,,49
1239136,0,0,1,ABIE,BAL,,87
1239136,0,0,2,POPU,TRE,,13
1239136,0,1,1,ABIE,BAL,,54
1239136,0,1,2,POPU,TRE,,46
1239226,0,0,1,PICE,MAR,,100
1239226,0,1,1,PICE,MAR,,100
1239241,0,0,1,BETU,PAP,,59
1239241,0,0,2,ABIE,BAL,,39
1239241,0,0,3,PICE,MAR,,2
1239241,0,1,1,BETU,PAP,,70
1239241,0,1,2,ABIE,BAL,,30
1239276,0,0,1,THUJ,OCC,,100
1239276,0,1,1,THUJ,OCC,,99
1239276,0,1,2,ABIE,BAL,,1
1239306,0,0,1,PICE,MAR,,51
1239306,0,0,2,ABIE,BAL,,30
1239306,0,0,3,PICE,GLA,,19
1239306,0,1,1,PICE,MAR,,50
1239306,0,1,2,ABIE,BAL,,30
1239306,0,1,3,PICE,GLA,,20
1239306,0,2,1,PICE,GLA,,52
1239306,0,2,2,PICE,MAR,,48
1239331,0,0,1,ABIE,BAL,,83
1239331,0,0,2,PICE,MAR,,8
1239331,0,0,3,BETU,PAP,,4
1239331,0,0,4,SORB,AME,,4
1239331,0,1,1,ABIE,BAL,,96
1239331,0,1,2,PICE,MAR,,4
1239331,0,1,3,PICE,GLA,,0
1239351,0,0,1,ABIE,BAL,,87
1239351,0,0,2,PICE,MAR,,9
1239351,0,0,3,POPU,TRE,,3
1239351,0,0,4,PRUN,PEN,,1
1239351,0,0,5,BETU,PAP,,1
1239351,0,1,1,ABIE,BAL,,80
1239351,0,1,2,PICE,MAR,,11
1239351,0,1,3,POPU,TRE,,9
1239351,0,1,4,BETU,PAP,,1
1239416,0,0,1,ABIE,BAL,,90
1239416,0,0,2,PICE,MAR,,10
1239416,0,1,1,ABIE,BAL,,70
1239416,0,1,2,PICE,MAR,,22
1239416,0,1,3,ACER,RUB,,7
1239416,0,1,4,PICE,GLA,,1
1239481,0,0,1,ABIE,BAL,,45
1239481,0,0,2,PICE,GLA,,43
1239481,0,0,3,TSUG,CAN,,12
1239481,0,0,4,PICE,MAR,,1
1239481,0,1,1,ABIE,BAL,,49
1239481,0,1,2,TSUG,CAN,,46
1239481,0,1,3,PICE,RUB,,3
1239481,0,1,4,PICE,GLA,,2
1239516,0,0,1,TILI,AME,,58
1239516,0,0,2,OSTR,VIR,,22
1239516,0,0,3,FRAX,PEN,,16
1239516,0,0,4,QUER,ALB,,4
1245451,0,0,1,ABIE,LAS,,79
1245451,0,0,2,TSUG,MER,,21
1245481,0,0,1,ABIE,LAS,,100
1245481,0,1,1,ABIE,LAS,,100
1245546,0,0,1,PICE,MAR,,82
1245546,0,0,2,PICE,GLA,,13
1245546,0,0,3,POPU,BAL,,5
1245561,0,0,1,POPU,TRE,,100
1245596,0,0,1,POPU,TRE,,57
1245596,0,0,2,PICE,GLA,,43
1245596,1,0,1,PICE,GLA,,89
1245596,1,0,2,POPU,TRE,,11
1245626,0,0,1,BETU,NEO,,77
1245626,0,0,2,POPU,TRE,,13
1245626,0,0,3,PICE,MAR,,10
1245631,0,0,1,SALI,SPP,,69
1245631,0,0,2,PICE,MAR,,31
1245631,1,0,1,PICE,MAR,,100
1245691,0,0,1,PICE,MAR,,67
1245691,0,0,2,PICE,GLA,,23
1245691,0,0,3,POPU,BAL,,6
1245691,0,0,4,BETU,PAP,,4
1245691,1,0,1,POPU,TRE,,81
1245691,1,0,2,PICE,MAR,,16
1245691,1,0,3,POPU,BAL,,3
1245691,1,0,4,PICE,GLA,,1
1245706,0,0,1,PINU,BAN,,87
1245706,0,0,2,PICE,MAR,,13
1245881,0,0,1,PICE,MAR,,76
1245881,0,0,2,BETU,PAP,,21
1245881,0,0,3,POPU,TRE,,2
1245881,0,0,4,PICE,GLA,,2
1245881,0,1,1,PICE,MAR,,44
1245881,0,1,2,BETU,PAP,,43
1245881,0,1,3,PICE,GLA,,12
1245881,0,1,4,POPU,TRE,,2
1246036,0,0,1,PICE,MAR,,100
1246036,0,1,1,PICE,MAR,,100
1246096,0,0,1,BETU,PAP,,100
1246096,0,1,1,BETU,PAP,,49
1246096,0,1,2,PINU,BAN,,49
1246096,0,1,3,PICE,MAR,,2
1246141,0,0,1,BETU,PAP,,95
1246141,0,0,2,POPU,TRE,,5
1246141,1,0,1,PINU,BAN,,50
1246141,1,0,2,BETU,PAP,,46
1246141,1,0,3,POPU,TRE,,4
1246191,0,0,1,ABIE,BAL,,42
1246191,0,0,2,BETU,PAP,,26
1246191,0,0,3,SORB,DEC,,23
1246191,0,0,4,POPU,TRE,,6
1246191,0,0,5,PRUN,PEN,,3
1246191,0,1,1,ABIE,BAL,,69
1246191,0,1,2,BETU,PAP,,24
1246191,0,1,3,SORB,DEC,,5
1246191,0,1,4,POPU,TRE,,2
1246191,0,1,5,PRUN,PEN,,1
1246216,0,0,1,ACER,RUB,,83
1246216,0,0,2,PICE,GLA,,17
1246281,0,0,1,ACER,RUB,,44
1246281,0,0,2,BETU,PAP,,38
1246281,0,0,3,ABIE,BAL,,16
1246281,0,0,4,SORB,AME,,2
1246281,0,1,1,ABIE,BAL,,87
1246281,0,1,2,ACER,RUB,,13
1246281,0,1,3,POPU,TRE,,0
1246311,0,0,1,ACER,RUB,,54
1246311,0,0,2,PINU,STR,,42
1246311,0,0,3,JUNI,VIR,,3
1246311,0,0,4,BETU,PAP,,1
1246311,0,1,1,ACER,RUB,,65
1246311,0,1,2,PINU,STR,,35
1246311,0,1,3,BETU,PAP,,0
1246321,0,0,1,ACER,SAH,,100
1246321,0,1,1,ACER,SAH,,100
1246351,0,0,1,ACER,SAH,,58
1246351,0,0,2,BETU,ALL,,28
1246351,0,0,3,ABIE,BAL,,8
1246351,0,0,4,FAGU,GRA,,3
1246351,0,0,5,PRUN,SER,,3
1246351,0,1,1,BETU,ALL,,52
1246351,0,1,2,FAGU,GRA,,41
1246351,0,1,3,ACER,SAH,,6
1246351,0,1,4,ABIE,BAL,,2
1246396,0,0,1,ULMU,AME,,42
1246396,0,0,2,ACER,SPP,,26
1246396,0,0,3,ACER,NEG,,16
1246396,0,0,4,OSTR,VIR,,13
1246396,0,0,5,FRAX,PEN,,1
1246396,0,0,6,JUNI,VIR,,1
1246396,0,0,7,PRUN,SER,,1
1246396,0,1,1,ACER,SPP,,49
1246396,0,1,2,ULMU,AME,,27
1246396,0,1,3,OSTR,VIR,,21
1246396,0,1,4,JUNI,VIR,,2
1246396,0,1,5,FRAX,AME,,1
1246401,0,0,1,ACER,SAH,,77
1246401,0,0,2,ABIE,BAL,,23
1246401,0,1,1,ACER,SAH,,76
1246401,0,1,2,ABIE,BAL,,23
1246401,0,1,3,FRAX,NIG,,1
1252421,0,0,1,ABIE,LAS,,52
1252421,0,0,2,PICE,ENG,,48
1252466,0,0,1,POPU,TRE,,56
1252466,0,0,2,POPU,BAL,,31
1252466,0,0,3,BETU,PAP,,11
1252466,0,0,4,PICE,GLA,,2
1252516,0,0,1,POPU,TRE,,43
1252516,0,0,2,PICE,GLA,,41
1252516,0,0,3,BETU,PAP,,16
1252521,0,0,1,BETU,PAP,,100
1252651,0,0,1,PINU,BAN,,100
1252651,0,1,1,PINU,BAN,,100
1252671,0,0,1,LARI,LAR,,91
1252671,0,0,2,PICE,MAR,,9
1252671,0,1,1,LARI,LAR,,67
1252671,0,1,2,PICE,MAR,,33
1252691,0,0,1,ABIE,BAL,,99
1252691,0,0,2,PICE,GLA,,1
1252691,0,1,1,ABIE,BAL,,100
1252701,0,0,1,PICE,MAR,,100
1252701,0,1,1,PICE,MAR,,100
1252701,0,2,1,PICE,MAR,,100
1252701,0,2,2,POPU,TRE,,0
1252711,0,0,1,POPU,TRE,,92
1252711,0,0,2,ALNU,CRI,,8
1252711,0,1,1,POPU,TRE,,100
1252721,0,0,1,PICE,MAR,,100
1252721,0,1,1,PICE,MAR,,100
1252761,0,0,1,PICE,MAR,,100
1252761,0,0,2,LARI,LAR,,1
1252761,0,1,1,PICE,MAR,,99
1252761,0,1,2,LARI,LAR,,1
1252776,0,0,1,PICE,MAR,,96
1252776,0,0,2,LARI,LAR,,4
1252776,0,1,1,PICE,MAR,,93
1252776,0,1,2,LARI,LAR,,7
1253001,0,0,1,BETU,PAP,,99
1253001,0,0,2,PICE,GLA,,1
1253001,0,1,1,ABIE,BAL,,100
1253016,0,0,1,THUJ,OCC,,73
1253016,0,0,2,PICE,GLA,,25
1253016,0,0,3,ABIE,BAL,,1
1253016,0,0,4,BETU,PAP,,1
1253016,0,1,1,THUJ,OCC,,76
1253016,0,1,2,PICE,GLA,,20
1253016,0,1,3,ABIE,BAL,,3
1253016,0,1,4,BETU,PAP,,0
1253036,0,0,1,ABIE,BAL,,92
1253036,0,0,2,BETU,PAP,,8
1253036,0,1,1,ABIE,BAL,,95
1253036,0,1,2,BETU,PAP,,5
1253041,0,0,1,ABIE,BAL,,88
1253041,0,0,2,BETU,PAP,,6
1253041,0,0,3,PICE,MAR,,5
1253041,0,1,1,ABIE,BAL,,76
1253041,0,1,2,PICE,MAR,,14
1253041,0,1,3,BETU,PAP,,10
1253061,0,0,1,ABIE,BAL,,91
1253061,0,0,2,SORB,AME,,9
1253061,0,0,3,BETU,PAP,,1
1253061,0,1,1,ABIE,BAL,,100
1253126,0,0,1,PICE,MAR,,75
1253126,0,0,2,LARI,LAR,,17
1253126,0,0,3,BETU,PAP,,8
1253126,0,1,1,PICE,MAR,,96
1253126,0,1,2,BETU,PAP,,4
1253156,0,0,1,PICE,MAR,,56
1253156,0,0,2,ABIE,BAL,,24
1253156,0,0,3,ACER,RUB,,19
1253156,0,0,4,SORB,DEC,,1
1253156,0,1,1,PICE,MAR,,43
1253156,0,1,2,ACER,RUB,,29
1253156,0,1,3,ABIE,BAL,,28
1259261,0,1,1,POPU,TRE,,100
1259296,0,0,1,ABIE,LAS,,100
1259296,0,1,1,ABIE,LAS,,100
1259336,0,0,1,POPU,TRE,,92
1259336,0,0,2,BETU,NEO,,8
1259476,0,0,1,POPU,TRE,,78
1259476,0,0,2,POPU,BAL,,9
1259476,0,0,3,PICE,GLA,,7
1259476,0,0,4,BETU,PAP,,7
1259476,1,0,1,POPU,TRE,,94
1259476,1,0,2,POPU,BAL,,6
1259476,1,0,3,PICE,GLA,,0
1259646,0,0,1,PICE,MAR,,89
1259646,0,0,2,LARI,LAR,,11
1259646,0,1,1,PICE,MAR,,82
1259646,0,1,2,LARI,LAR,,18
1259661,0,0,1,PICE,MAR,,100
1259661,0,1,1,PICE,MAR,,100
1259661,0,2,1,PICE,MAR,,100
1259711,0,0,1,PICE,MAR,,96
1259711,0,0,2,LARI,LAR,,4
1259711,0,1,1,PICE,MAR,,96
1259711,0,1,2,LARI,LAR,,4
1259731,0,0,1,PICE,MAR,,100
1259731,0,1,1,PICE,MAR,,100
1259736,0,0,1,LARI,LAR,,96
1259736,0,0,2,PICE,MAR,,4
1259736,0,1,1,LARI,LAR,,95
1259736,0,1,2,PICE,MAR,,5
1259806,0,0,1,PICE,MAR,,100
1259806,0,1,1,PICE,MAR,,100
1259806,0,2,1,PICE,MAR,,100
1259821,0,0,1,PINU,BAN,,68
1259821,0,0,2,PICE,MAR,,33
1259821,0,1,1,PINU,BAN,,52
1259821,0,1,2,PICE,MAR,,48
1259846,0,1,1,PICE,MAR,,90
1259846,0,1,2,ABIE,BAL,,10
1259911,0,0,1,PICE,MAR,,100
1259911,0,1,1,PICE,MAR,,78
1259911,0,1,2,LARI,LAR,,23
1259916,0,0,1,PICE,MAR,,100
1259916,0,1,1,PICE,MAR,,96
1259916,0,1,2,BETU,PAP,,3
1259916,0,1,3,ABIE,BAL,,1
1259926,0,0,1,PICE,MAR,,71
1259926,0,0,2,SORB,DEC,,24
1259926,0,0,3,ABIE,BAL,,6
1259926,0,1,1,PICE,MAR,,73
1259926,0,1,2,ABIE,BAL,,26
1259926,0,1,3,BETU,PAP,,1
1259951,0,0,1,PICE,MAR,,34
1259951,0,0,2,ABIE,BAL,,25
1259951,0,0,3,PICE,GLA,,24
1259951,0,0,4,BETU,PAP,,7
1259951,0,0,5,SORB,DEC,,6
1259951,0,0,6,PINU,BAN,,5
1259951,0,1,1,PICE,MAR,,36
1259951,0,1,2,ABIE,BAL,,29
