nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_strel
1239351,0,0,4,BETU,PAP,,0.028
1239351,0,0,5,POPU,TRE,,0.028
1239351,0,1,1,ABIE,BAL,,0.792
1239351,0,1,2,PICE,MAR,,0.125
1239351,0,1,3,BETU,PAP,,0.042
1239351,0,1,4,POPU,TRE,,0.042
1239416,0,0,1,ABIE,BAL,,0.556
1239416,0,0,2,PICE,MAR,,0.444
1239416,0,1,1,ABIE,BAL,,0.538
1239416,0,1,2,PICE,MAR,,0.308
1239416,0,1,3,ACER,RUB,,0.077
1239416,0,1,4,PICE,GLA,,0.077
1239481,0,0,1,ABIE,BAL,,0.407
1239481,0,0,2,TSUG,CAN,,0.370
1239481,0,0,3,PICE,GLA,,0.185
1239481,0,0,4,PICE,MAR,,0.037
1239481,0,1,1,TSUG,CAN,,0.476
1239481,0,1,2,ABIE,BAL,,0.429
1239481,0,1,3,PICE,GLA,,0.048
1239481,0,1,4,PICE,RUB,,0.048
1239516,0,0,1,FRAX,PEN,,0.421
1239516,0,0,2,TILI,AME,,0.368
1239516,0,0,3,OSTR,VIR,,0.105
1239516,0,0,4,QUER,ALB,,0.105
1245451,0,0,1,ABIE,LAS,,0.750
1245451,0,0,2,TSUG,MER,,0.250
1245481,0,0,1,ABIE,LAS,,1.000
1245481,0,1,1,ABIE,LAS,,1.000
1245546,0,0,1,PICE,MAR,,0.417
1245546,0,0,2,POPU,BAL,,0.417
1245546,0,0,3,PICE,GLA,,0.167
1245561,0,0,1,POPU,TRE,,1.000
1245596,0,0,1,PICE,GLA,,0.500
1245596,0,0,2,POPU,TRE,,0.500
1245596,1,0,1,POPU,TRE,,0.556
1245596,1,0,2,PICE,GLA,,0.444
1245626,0,0,1,BETU,NEO,,0.667
1245626,0,0,2,POPU,TRE,,0.212
1245626,0,0,3,PICE,MAR,,0.121
1245631,0,0,1,SALI,SPP,,0.936
1245631,0,0,2,PICE,MAR,,0.064
1245631,1,0,1,PICE,MAR,,1.000
1245691,0,0,1,PICE,MAR,,0.650
1245691,0,0,2,PICE,GLA,,0.250
1245691,0,0,3,BETU,PAP,,0.050
1245691,0,0,4,POPU,BAL,,0.050
1245691,1,0,1,PICE,MAR,,0.400
1245691,1,0,2,PICE,GLA,,0.200
1245691,1,0,3,POPU,BAL,,0.200
1245691,1,0,4,POPU,TRE,,0.200
1245706,0,0,1,PINU,BAN,,0.528
1245706,0,0,2,PICE,MAR,,0.472
1245881,0,0,1,POPU,TRE,,0.375
1245881,0,0,2,BETU,PAP,,0.250
1245881,0,0,3,PICE,MAR,,0.250
1245881,0,0,4,PICE,GLA,,0.125
1245881,0,1,1,PICE,MAR,,0.600
1245881,0,1,2,BETU,PAP,,0.200
1245881,0,1,3,PICE,GLA,,0.100
1245881,0,1,4,POPU,TRE,,0.100
1246036,0,0,1,PICE,MAR,,1.000
1246036,0,1,1,PICE,MAR,,1.000
1246096,0,0,1,BETU,PAP,,1.000
1246096,0,1,1,BETU,PAP,,0.750
1246096,0,1,2,PICE,MAR,,0.167
1246096,0,1,3,PINU,BAN,,0.083
1246141,0,0,1,BETU,PAP,,0.951
1246141,0,0,2,POPU,TRE,,0.049
1246141,1,0,1,BETU,PAP,,0.444
1246141,1,0,2,PINU,BAN,,0.444
1246141,1,0,3,POPU,TRE,,0.111
1246191,0,0,1,BETU,PAP,,0.511
1246191,0,0,2,ABIE,BAL,,0.191
1246191,0,0,3,SORB,DEC,,0.128
1246191,0,0,4,POPU,TRE,,0.106
1246191,0,0,5,PRUN,PEN,,0.064
1246191,0,1,1,ABIE,BAL,,0.281
1246191,0,1,2,BETU,PAP,,0.250
1246191,0,1,3,PRUN,PEN,,0.188
1246191,0,1,4,SORB,DEC,,0.188
1246191,0,1,5,POPU,TRE,,0.094
1246216,0,0,1,ACER,RUB,,0.667
1246216,0,0,2,PICE,GLA,,0.333
1246281,0,0,1,ACER,RUB,,0.556
1246281,0,0,2,SORB,AME,,0.222
1246281,0,0,3,ABIE,BAL,,0.111
1246281,0,0,4,BETU,PAP,,0.111
1246281,0,1,1,ACER,RUB,,0.625
1246281,0,1,2,ABIE,BAL,,0.250
1246281,0,1,3,POPU,TRE,,0.125
1246311,0,0,1,ACER,RUB,,0.667
1246311,0,0,2,JUNI,VIR,,0.148
1246311,0,0,3,PINU,STR,,0.148
1246311,0,0,4,BETU,PAP,,0.037
1246311,0,1,1,ACER,RUB,,0.857
1246311,0,1,2,PINU,STR,,0.102
1246311,0,1,3,BETU,PAP,,0.041
1246321,0,0,1,ACER,SAH,,1.000
1246321,0,1,1,ACER,SAH,,1.000
1246351,0,0,1,ACER,SAH,,0.597
1246351,0,0,2,BETU,ALL,,0.290
1246351,0,0,3,ABIE,BAL,,0.048
1246351,0,0,4,FAGU,GRA,,0.032
1246351,0,0,5,PRUN,SER,,0.032
1246351,0,1,1,ACER,SAH,,0.459
1246351,0,1,2,BETU,ALL,,0.324
1246351,0,1,3,FAGU,GRA,,0.189
1246351,0,1,4,ABIE,BAL,,0.027
1246396,0,0,1,ACER,NEG,,0.333
1246396,0,0,2,ULMU,AME,,0.317
1246396,0,0,3,OSTR,VIR,,0.270
1246396,0,0,4,ACER,SPP,,0.032
1246396,0,0,5,FRAX,PEN,,0.016
1246396,0,0,6,JUNI,VIR,,0.016
1246396,0,0,7,PRUN,SER,,0.016
1246396,0,1,1,ACER,SPP,,0.536
1246396,0,1,2,OSTR,VIR,,0.250
1246396,0,1,3,FRAX,AME,,0.107
1246396,0,1,4,ULMU,AME,,0.071
1246396,0,1,5,JUNI,VIR,,0.036
1246401,0,0,1,ACER,SAH,,0.908
1246401,0,0,2,ABIE,BAL,,0.092
1246401,0,1,1,ACER,SAH,,0.890
1246401,0,1,2,ABIE,BAL,,0.096
1246401,0,1,3,FRAX,NIG,,0.014
1252421,0,0,1,PICE,ENG,,0.667
1252421,0,0,2,ABIE,LAS,,0.333
1252466,0,0,1,BETU,PAP,,0.500
1252466,0,0,2,POPU,TRE,,0.250
1252466,0,0,3,PICE,GLA,,0.125
1252466,0,0,4,POPU,BAL,,0.125
1252516,0,0,1,POPU,TRE,,0.846
1252516,0,0,2,BETU,PAP,,0.077
1252516,0,0,3,PICE,GLA,,0.077
1252521,0,0,1,BETU,PAP,,1.000
1252651,0,0,1,PINU,BAN,,1.000
1252651,0,1,1,PINU,BAN,,1.000
1252671,0,0,1,LARI,LAR,,0.833
1252671,0,0,2,PICE,MAR,,0.167
1252671,0,1,1,LARI,LAR,,0.840
1252671,0,1,2,PICE,MAR,,0.160
1252691,0,0,1,ABIE,BAL,,0.933
1252691,0,0,2,PICE,GLA,,0.067
1252691,0,1,1,ABIE,BAL,,1.000
1252701,0,0,1,PICE,MAR,,1.000
1252701,0,1,1,PICE,MAR,,1.000
1252701,0,2,1,PICE,MAR,,0.500
1252701,0,2,2,POPU,TRE,,0.500
1252711,0,0,1,POPU,TRE,,0.522
1252711,0,0,2,ALNU,CRI,,0.478
1252711,0,1,1,POPU,TRE,,0.833
1252711,0,1,2,PICE,GLA,,0.167
1252721,0,0,1,PICE,MAR,,1.000
1252721,0,1,1,PICE,MAR,,1.000
1252761,0,0,1,PICE,MAR,,0.971
1252761,0,0,2,LARI,LAR,,0.029
1252761,0,1,1,PICE,MAR,,0.951
1252761,0,1,2,LARI,LAR,,0.049
1252776,0,0,1,PICE,MAR,,0.821
1252776,0,0,2,LARI,LAR,,0.179
1252776,0,1,1,PICE,MAR,,0.850
1252776,0,1,2,LARI,LAR,,0.150
1253001,0,0,1,BETU,PAP,,0.750
1253001,0,0,2,PICE,GLA,,0.250
1253001,0,1,1,ABIE,BAL,,1.000
1253016,0,0,1,THUJ,OCC,,0.808
1253016,0,0,2,ABIE,BAL,,0.077
1253016,0,0,3,PICE,GLA,,0.077
1253016,0,0,4,BETU,PAP,,0.038
1253016,0,1,1,THUJ,OCC,,0.760
1253016,0,1,2,ABIE,BAL,,0.120
1253016,0,1,3,PICE,GLA,,0.080
1253016,0,1,4,BETU,PAP,,0.040
1253036,0,0,1,ABIE,BAL,,0.750
1253036,0,0,2,BETU,PAP,,0.250
1253036,0,1,1,ABIE,BAL,,0.667
1253036,0,1,2,BETU,PAP,,0.333
1253041,0,0,1,ABIE,BAL,,0.759
1253041,0,0,2,BETU,PAP,,0.138
1253041,0,0,3,PICE,MAR,,0.103
1253041,0,1,1,ABIE,BAL,,0.706
1253041,0,1,2,PICE,MAR,,0.176
1253041,0,1,3,BETU,PAP,,0.118
1253061,0,0,1,ABIE,BAL,,0.571
1253061,0,0,2,SORB,AME,,0.405
1253061,0,0,3,BETU,PAP,,0.024
1253061,0,1,1,ABIE,BAL,,1.000
1253126,0,0,1,PICE,MAR,,0.667
1253126,0,0,2,BETU,PAP,,0.250
1253126,0,0,3,LARI,LAR,,0.083
1253126,0,1,1,PICE,MAR,,0.697
1253126,0,1,2,BETU,PAP,,0.303
1253156,0,0,1,PICE,MAR,,0.467
1253156,0,0,2,ABIE,BAL,,0.267
1253156,0,0,3,ACER,RUB,,0.200
1253156,0,0,4,SORB,DEC,,0.067
1253156,0,1,1,ABIE,BAL,,0.400
1253156,0,1,2,PICE,MAR,,0.400
1253156,0,1,3,ACER,RUB,,0.200
1259261,0,1,1,POPU,TRE,,1.000
1259296,0,0,1,ABIE,LAS,,1.000
1259296,0,1,1,ABIE,LAS,,1.000
1259336,0,0,1,POPU,TRE,,0.933
1259336,0,0,2,BETU,NEO,,0.067
1259476,0,0,1,POPU,TRE,,0.651
1259476,0,0,2,POPU,BAL,,0.314
1259476,0,0,3,PICE,GLA,,0.023
1259476,0,0,4,BETU,PAP,,0.012
1259476,1,0,1,POPU,TRE,,0.658
1259476,1,0,2,POPU,BAL,,0.316
1259476,1,0,3,PICE,GLA,,0.026
1259646,0,0,1,PICE,MAR,,0.880
1259646,0,0,2,LARI,LAR,,0.120
1259646,0,1,1,PICE,MAR,,0.781
1259646,0,1,2,LARI,LAR,,0.219
1259661,0,0,1,PICE,MAR,,1.000
1259661,0,1,1,PICE,MAR,,1.000
1259661,0,2,1,PICE,MAR,,1.000
1259711,0,0,1,PICE,MAR,,0.615
1259711,0,0,2,LARI,LAR,,0.385
1259711,0,1,1,PICE,MAR,,0.733
1259711,0,1,2,LARI,LAR,,0.267
1259731,0,0,1,PICE,MAR,,1.000
1259731,0,1,1,PICE,MAR,,1.000
1259736,0,0,1,LARI,LAR,,0.778
1259736,0,0,2,PICE,MAR,,0.222
1259736,0,1,1,LARI,LAR,,0.750
1259736,0,1,2,PICE,MAR,,0.250
1259806,0,0,1,PICE,MAR,,1.000
1259806,0,1,1,PICE,MAR,,1.000
1259806,0,2,1,PICE,MAR,,1.000
1259821,0,0,1,PICE,MAR,,0.615
1259821,0,0,2,PINU,BAN,,0.385
1259821,0,1,1,PICE,MAR,,0.677
1259821,0,1,2,PINU,BAN,,0.323
1259846,0,1,1,ABIE,BAL,,0.500
1259846,0,1,2,PICE,MAR,,0.500
1259911,0,0,1,PICE,MAR,,1.000
1259911,0,1,1,PICE,MAR,,0.833
1259911,0,1,2,LARI,LAR,,0.167
1259916,0,0,1,PICE,MAR,,1.000
1259916,0,1,1,PICE,MAR,,0.846
1259916,0,1,2,ABIE,BAL,,0.077
1259916,0,1,3,BETU,PAP,,0.077
1259926,0,0,1,SORB,DEC,,0.667
1259926,0,0,2,ABIE,BAL,,0.167
1259926,0,0,3,PICE,MAR,,0.167
1259926,0,1,1,PICE,MAR,,0.667
1259926,0,1,2,ABIE,BAL,,0.222
1259926,0,1,3,BETU,PAP,,0.111
1259951,0,0,1,PICE,MAR,,0.409
1259951,0,0,2,BETU,PAP,,0.227
1259951,0,0,3,SORB,DEC,,0.182
1259951,0,0,4,ABIE,BAL,,0.091
1259951,0,0,5,PICE,GLA,,0.045
1259951,0,0,6,PINU,BAN,,0.045
1259951,0,1,1,PICE,MAR,,0.400
1259951,0,1,2,BETU,PAP,,0.240
1259951,0,1,3,SORB,DEC,,0.240
1259951,0,1,4,ABIE,BAL,,0.040
1259951,0,1,5,PICE,GLA,,0.040
1259951,0,1,6,PINU,BAN,,0.040
1259961,0,0,1,ABIE,BAL,,0.586
1259961,0,0,2,SORB,DEC,,0.241
1259961,0,0,3,BETU,PAP,,0.172
1259961,0,1,1,ABIE,BAL,,0.676
1259961,0,1,2,SORB,DEC,,0.206
1259961,0,1,3,BETU,PAP,,0.118
1260036,0,0,1,PICE,MAR,,0.929
1260036,0,0,2,PINU,BAN,,0.071
1260036,0,1,1,PICE,MAR,,1.000
1260136,0,0,1,PINU,STR,,0.487
1260136,0,0,2,TSUG,CAN,,0.333
1260136,0,0,3,ABIE,BAL,,0.154
1260136,0,0,4,QUER,RUB,,0.026
1260141,0,0,1,TILI,AME,,0.571
1260141,0,0,2,ULMU,AME,,0.286
1260141,0,0,3,THUJ,OCC,,0.143
1260141,0,1,1,TILI,AME,,0.375
1260141,0,1,2,ACER,SAH,,0.250
1260141,0,1,3,ULMU,AME,,0.250
1260141,0,1,4,THUJ,OCC,,0.125
1260156,0,0,1,ACER,RUB,,0.500
1260156,0,0,2,FRAX,NIG,,0.250
1260156,0,0,3,ACER,SAC,,0.125
1260156,0,0,4,CARY,OVA,,0.125
1260161,0,0,1,RHAM,CAT,,1.000
1260161,0,1,1,RHAM,CAT,,1.000
1266111,0,0,1,ABIE,LAS,,0.500
1266111,0,0,2,PICE,SPP,,0.500
1266166,0,1,1,POPU,TRE,,0.606
1266166,0,1,2,BETU,PAP,,0.303
1266166,0,1,3,PINU,CON,LAT,0.091
1266251,0,0,1,POPU,TRE,,1.000
1266286,0,0,1,BETU,PAP,,0.732
1266286,0,0,2,PICE,GLA,,0.239
1266286,0,0,3,POPU,TRE,,0.028
1266321,0,0,1,BETU,PAP,,0.556
1266321,0,0,2,POPU,TRE,,0.444
1266321,1,0,1,PICE,GLA,,0.793
1266321,1,0,2,LARI,LAR,,0.207
1266326,0,0,1,PICE,GLA,,0.500
1266326,0,0,2,ABIE,BAL,,0.400
1266326,0,0,3,POPU,BAL,,0.100
1266391,0,0,1,ALNU,CRI,,0.961
1266391,0,0,2,SALI,SPP,,0.023
1266391,0,0,3,POPU,TRE,,0.016
1266391,0,1,1,PICE,MAR,,0.500
1266391,0,1,2,POPU,TRE,,0.500
1266411,0,0,1,POPU,TRE,,0.615
1266411,0,0,2,SALI,SPP,,0.308
1266411,0,0,3,BETU,PAP,,0.077
1266411,0,1,1,POPU,TRE,,0.605
1266411,0,1,2,BETU,PAP,,0.395
1266441,0,0,1,PICE,MAR,,1.000
1266441,0,1,1,PICE,MAR,,1.000
1266451,0,0,1,PICE,MAR,,1.000
1266451,0,1,1,PICE,MAR,,1.000
1266461,0,0,1,PINU,BAN,,0.429
1266461,0,0,2,POPU,BAL,,0.429
1266461,0,0,3,PICE,GLA,,0.071
1266461,0,0,4,PICE,MAR,,0.071
1266461,0,1,1,POPU,BAL,,0.750
1266461,0,1,2,PICE,MAR,,0.125
1266461,0,1,3,PINU,BAN,,0.125
1266471,0,0,1,PICE,MAR,,1.000
1266471,0,1,1,PICE,MAR,,1.000
1266471,0,2,1,PICE,MAR,,1.000
1266481,0,0,1,ABIE,BAL,,0.800
1266481,0,0,2,BETU,PAP,,0.150
1266481,0,0,3,POPU,TRE,,0.050
1266481,0,1,1,ABIE,BAL,,0.816
1266481,0,1,2,BETU,PAP,,0.158
1266481,0,1,3,POPU,TRE,,0.026
1266491,0,0,1,POPU,TRE,,0.917
1266491,0,0,2,PICE,MAR,,0.083
1266491,0,1,1,POPU,TRE,,0.983
1266491,0,1,2,BETU,PAP,,0.017
1266511,0,0,1,ABIE,BAL,,1.000
1266511,0,1,1,ABIE,BAL,,1.000
1266546,0,0,1,PICE,MAR,,1.000
1266546,0,1,1,PICE,MAR,,1.000
1266546,0,2,1,PICE,MAR,,1.000
1266836,0,0,1,SORB,AME,,0.412
1266836,0,0,2,ABIE,BAL,,0.392
1266836,0,0,3,PRUN,PEN,,0.118
1266836,0,0,4,ACER,RUB,,0.059
1266836,0,0,5,BETU,PAP,,0.020
1266836,0,1,1,ABIE,BAL,,0.432
1266836,0,1,2,SORB,AME,,0.318
1266836,0,1,3,PRUN,PEN,,0.182
1266836,0,1,4,ACER,RUB,,0.068
1266861,0,0,1,ACER,SAH,,0.833
1266861,0,0,2,ABIE,BAL,,0.100
1266861,0,0,3,ACER,RUB,,0.033
1266861,0,0,4,PICE,GLA,,0.033
1266861,0,1,1,ACER,SAH,,0.765
1266861,0,1,2,ABIE,BAL,,0.118
1266861,0,1,3,ACER,RUB,,0.059
1266861,0,1,4,PICE,GLA,,0.059
1266866,0,1,1,ACER,RUB,,0.750
1266866,0,1,2,BETU,ALL,,0.250
1266896,0,0,1,ACER,RUB,,0.632
1266896,0,0,2,BETU,PAP,,0.316
1266896,0,0,3,PRUN,PEN,,0.053
1266896,0,1,1,ACER,RUB,,0.813
1266896,0,1,2,BETU,PAP,,0.125
1266896,0,1,3,POPU,TRE,,0.063
1266916,0,0,1,ABIE,BAL,,0.810
1266916,0,0,2,ACER,RUB,,0.071
1266916,0,0,3,ACER,PEN,,0.048
1266916,0,0,4,PICE,GLA,,0.048
1266916,0,0,5,ACER,SAH,,0.024
1266916,0,1,1,ABIE,BAL,,0.840
1266916,0,1,2,ACER,RUB,,0.080
1266916,0,1,3,ACER,PEN,,0.040
1266916,0,1,4,PICE,GLA,,0.040
1266916,0,2,1,ABIE,BAL,,0.781
1266916,0,2,2,ACER,RUB,,0.156
1266916,0,2,3,PICE,GLA,,0.063
1266941,0,0,1,ACER,RUB,,0.750
1266941,0,0,2,QUER,RUB,,0.188
1266941,0,0,3,SORB,DEC,,0.063
1266941,0,1,1,ACER,RUB,,0.853
1266941,0,1,2,QUER,RUB,,0.059
1266941,0,1,3,ACER,PEN,,0.029
1266941,0,1,4,PINU,STR,,0.029
1266941,0,1,5,TSUG,CAN,,0.029
1267006,0,0,1,CRAT,SPP,,1.000
1267006,0,1,1,CRAT,CHR,,0.500
1267006,0,1,2,CRAT,PUN,,0.500
1267031,0,0,1,PINU,STR,,0.600
1267031,0,0,2,ACER,SAH,,0.200
1267031,0,0,3,POPU,TRE,,0.067
1267031,0,0,4,THUJ,OCC,,0.067
1267031,0,0,5,TILI,AME,,0.067
1267031,0,1,1,PINU,STR,,0.625
1267031,0,1,2,ACER,SAH,,0.250
1267031,0,1,3,PINU,BAN,,0.125
1272951,0,0,1,PICE,SIT,,0.500
1272951,0,0,2,TSUG,MER,,0.500
1273001,0,0,1,ABIE,LAS,,1.000
1273001,0,1,1,ABIE,LAS,,1.000
1273031,0,0,1,ABIE,LAS,,0.500
1273031,0,0,2,PINU,CON,LAT,0.438
1273031,0,0,3,PICE,ENG,GLA,0.063
1273031,0,1,1,ABIE,LAS,,0.692
1273031,0,1,2,PICE,ENG,GLA,0.231
1273031,0,1,3,PINU,CON,,0.077
1273136,0,0,1,POPU,TRE,,1.000
1273421,0,0,1,PICE,GLA,,0.667
1273421,0,0,2,BETU,PAP,,0.333
1273421,0,1,1,BETU,PAP,,0.333
1273421,0,1,2,PICE,GLA,,0.333
1273421,0,1,3,POPU,TRE,,0.333
1273421,0,2,1,POPU,TRE,,0.600
1273421,0,2,2,BETU,PAP,,0.400
1273466,0,0,1,PICE,MAR,,0.879
1273466,0,0,2,LARI,LAR,,0.121
1273466,0,1,1,PICE,MAR,,0.857
1273466,0,1,2,LARI,LAR,,0.143
1273531,0,0,1,PICE,MAR,,1.000
1273531,0,1,1,PICE,MAR,,1.000
1273591,0,0,1,ABIE,BAL,,0.571
1273591,0,0,2,BETU,PAP,,0.238
1273591,0,0,3,POPU,TRE,,0.095
1273591,0,0,4,PICE,MAR,,0.048
1273591,0,0,5,THUJ,OCC,,0.048
1273591,0,1,1,ABIE,BAL,,0.611
1273591,0,1,2,BETU,PAP,,0.333
1273591,0,1,3,PICE,MAR,,0.056
1273641,0,0,1,PICE,MAR,,1.000
1273641,0,1,1,PICE,MAR,,1.000
1273676,0,0,1,BETU,PAP,,0.333
1273676,0,0,2,PICE,MAR,,0.333
1273676,0,0,3,SORB,DEC,,0.333
1273676,0,1,1,PICE,MAR,,0.500
1273676,0,1,2,ABIE,BAL,,0.250
1273676,0,1,3,BETU,PAP,,0.250
1273751,0,0,1,ABIE,BAL,,0.594
1273751,0,0,2,THUJ,OCC,,0.250
1273751,0,0,3,PICE,MAR,,0.156
1273751,0,1,1,ABIE,BAL,,0.567
1273751,0,1,2,THUJ,OCC,,0.233
1273751,0,1,3,PICE,MAR,,0.200
1273781,0,0,1,ACER,RUB,,0.500
1273781,0,0,2,ABIE,BAL,,0.333
1273781,0,0,3,POPU,TRE,,0.167
1273781,0,1,1,ACER,RUB,,0.667
1273781,0,1,2,ABIE,BAL,,0.333
1273876,0,0,1,ABIE,BAL,,0.526
1273876,0,0,2,FRAX,NIG,,0.316
1273876,0,0,3,ACER,RUB,,0.053
1273876,0,0,4,THUJ,OCC,,0.053
1273876,0,0,5,ULMU,AME,,0.053
1273911,0,0,1,THUJ,OCC,,1.000
1273911,0,1,1,THUJ,OCC,,1.000
1279861,0,1,1,TSUG,HET,,1.000
1279876,0,0,1,ABIE,LAS,,1.000
1279876,0,1,1,ABIE,LAS,,1.000
1279961,0,0,1,PICE,SPP,,1.000
1279961,0,1,1,ABIE,LAS,,0.500
1279961,0,1,2,PICE,ENG,,0.500
1279966,0,0,1,ABIE,LAS,,0.556
1279966,0,0,2,PICE,ENG,GLA,0.222
1279966,0,0,3,PICE,MAR,,0.111
1279966,0,0,4,PINU,CON,LAT,0.111
1279966,0,1,1,ABIE,LAS,,1.000
1280161,0,0,1,PICE,GLA,,0.750
1280161,0,0,2,SALI,SPP,,0.167
1280161,0,0,3,PICE,MAR,,0.083
1280161,0,1,1,PICE,GLA,,0.500
1280161,0,1,2,PICE,MAR,,0.500
1280171,0,0,1,POPU,TRE,,1.000
1280171,0,1,1,POPU,TRE,,1.000
1280181,0,0,1,SALI,SPP,,1.000
1280181,0,1,1,POPU,BAL,,1.000
1280191,0,0,1,SALI,SPP,,0.862
1280191,0,0,2,POPU,TRE,,0.138
1280201,0,0,1,POPU,TRE,,0.833
1280201,0,0,2,SALI,SPP,,0.167
1280201,0,1,1,POPU,TRE,,0.857
1280201,0,1,2,SALI,SPP,,0.143
1280211,0,0,1,BETU,PAP,,0.571
1280211,0,0,2,SALI,SPP,,0.286
1280211,0,0,3,POPU,TRE,,0.143
1280211,0,1,1,BETU,PAP,,0.700
1280211,0,1,2,POPU,TRE,,0.300
1280241,0,0,1,CORY,COR,,0.958
1280241,0,0,2,POPU,TRE,,0.042
1280241,0,1,1,POPU,TRE,,0.818
1280241,0,1,2,PRUN,SPP,,0.091
1280241,0,1,3,SALI,SPP,,0.091
1280261,0,0,1,SALI,SPP,,0.722
1280261,0,0,2,POPU,TRE,,0.222
1280261,0,0,3,CORN,STO,,0.056
1280271,0,0,1,PICE,MAR,,0.885
1280271,0,0,2,LARI,LAR,,0.115
1280271,0,1,1,PICE,MAR,,0.741
1280271,0,1,2,LARI,LAR,,0.259
1280296,0,0,1,PICE,MAR,,1.000
1280296,0,1,1,PICE,MAR,,1.000
1280371,0,0,1,POPU,TRE,,0.878
1280371,0,0,2,BETU,PAP,,0.122
1280371,0,1,1,POPU,TRE,,0.824
1280371,0,1,2,BETU,PAP,,0.176
1280416,0,0,1,PICE,MAR,,0.714
1280416,0,0,2,PINU,BAN,,0.286
1280416,0,1,1,PICE,MAR,,0.833
1280416,0,1,2,PINU,BAN,,0.167
1280436,0,0,1,BETU,PAP,,0.800
1280436,0,0,2,PRUN,PEN,,0.200
1280436,0,1,1,BETU,PAP,,0.500
1280436,0,1,2,PRUN,PEN,,0.500
1280451,0,0,1,POPU,TRE,,0.667
1280451,0,0,2,BETU,PAP,,0.333
1280451,0,1,1,ABIE,BAL,,0.481
1280451,0,1,2,POPU,TRE,,0.444
1280451,0,1,3,BETU,PAP,,0.074
1280486,0,0,1,ABIE,BAL,,0.500
1280486,0,0,2,PICE,MAR,,0.500
1280486,0,1,1,BETU,PAP,,0.500
1280486,0,1,2,PICE,MAR,,0.500
1280486,0,2,1,BETU,PAP,,0.500
1280486,0,2,2,PICE,MAR,,0.250
1280486,0,2,3,SORB,SPP,,0.250
1280536,0,0,1,BETU,PAP,,0.850
1280536,0,0,2,SORB,AME,,0.100
1280536,0,0,3,SORB,DEC,,0.050
1280536,0,1,1,BETU,PAP,,0.800
1280536,0,1,2,SORB,DEC,,0.100
1280536,0,1,3,ABIE,BAL,,0.050
1280536,0,1,4,PICE,MAR,,0.050
1280641,0,0,1,ACER,SAH,,0.672
1280641,0,0,2,ACER,RUB,,0.313
1280641,0,0,3,BETU,ALL,,0.015
1280641,0,1,1,ACER,RUB,,0.528
1280641,0,1,2,ACER,SAH,,0.417
1280641,0,1,3,BETU,ALL,,0.056
1280656,0,0,1,ABIE,BAL,,0.667
1280656,0,0,2,ACER,PEN,,0.190
1280656,0,0,3,BETU,ALL,,0.095
1280656,0,0,4,ACER,RUB,,0.048
1280656,0,1,1,ABIE,BAL,,0.800
1280656,0,1,2,BETU,ALL,,0.100
1280656,0,1,3,ACER,RUB,,0.050
1280656,0,1,4,ACER,SAH,,0.050
1280661,0,0,1,ABIE,BAL,,1.000
1280661,0,1,1,ABIE,BAL,,0.833
1280661,0,1,2,ACER,RUB,,0.167
1286741,0,0,1,THUJ,PLI,,0.500
1286741,0,0,2,TSUG,HET,,0.500
1286741,0,1,1,BETU,PAP,,0.714
1286741,0,1,2,POPU,TRI,,0.143
1286741,0,1,3,TSUG,HET,,0.143
1286771,0,0,1,PICE,ENG,GLA,1.000
1286771,0,1,1,PICE,ENG,GLA,1.000
1286856,0,0,1,PICE,MAR,,1.000
1286891,0,0,1,PICE,MAR,,0.935
1286891,0,0,2,LARI,LAR,,0.065
1286916,0,0,1,PICE,GLA,,0.462
1286916,0,0,2,PICE,MAR,,0.385
1286916,0,0,3,POPU,TRE,,0.154
1286931,0,0,1,PINU,CON,,1.000
1286996,0,0,1,POPU,TRE,,0.696
1286996,0,0,2,POPU,BAL,,0.304
1287001,0,0,1,POPU,TRE,,0.625
1287001,0,0,2,POPU,BAL,,0.313
1287001,0,0,3,BETU,PAP,,0.063
1287251,0,0,1,ABIE,BAL,,0.350
1287251,0,0,2,BETU,PAP,,0.350
1287251,0,0,3,PICE,MAR,,0.300
1287251,0,1,1,BETU,PAP,,0.471
1287251,0,1,2,ABIE,BAL,,0.294
1287251,0,1,3,PICE,MAR,,0.235
1287256,0,1,1,PICE,GLA,,1.000
1287286,0,0,1,PICE,MAR,,1.000
1287286,0,1,1,PICE,MAR,,1.000
1287361,0,0,1,PICE,MAR,,1.000
1287361,0,1,1,PICE,MAR,,1.000
1287361,0,2,1,PICE,MAR,,1.000
1287376,0,0,1,PINU,BAN,,0.918
1287376,0,0,2,POPU,TRE,,0.082
1287376,0,1,1,PINU,BAN,,0.917
1287376,0,1,2,POPU,TRE,,0.083
1287651,0,0,1,ABIE,BAL,,0.471
1287651,0,0,2,FRAX,NIG,,0.176
1287651,0,0,3,RHAM,CAT,,0.176
1287651,0,0,4,THUJ,OCC,,0.176
1287651,0,1,1,ABIE,BAL,,0.556
1287651,0,1,2,FRAX,NIG,,0.278
1287651,0,1,3,THUJ,OCC,,0.111
1287651,0,1,4,ULMU,AME,,0.056
1293651,0,0,1,POPU,TRE,,0.403
1293651,0,0,2,POPU,BAL,,0.323
1293651,0,0,3,PINU,CON,,0.274
1293651,0,1,1,POPU,TRI,,0.529
1293651,0,1,2,PINU,CON,,0.235
1293651,0,1,3,POPU,TRE,,0.176
1293651,0,1,4,PICE,ENG,GLA,0.059
1293661,0,0,1,ABIE,LAS,,1.000
