nfi_plot,loc_id,meas_num,species_num,genus,species,variety,percent
1218801,0,0,2,ACER,RUB,,7.0
1218801,0,0,3,ABIE,BAL,,4.7
1218801,0,1,1,THUJ,OCC,,78.6
1218801,0,1,2,ABIE,BAL,,11.6
1218801,0,1,3,ACER,RUB,,9.8
1218801,0,2,1,THUJ,OCC,,49.1
1218801,0,2,2,ABIE,BAL,,27.8
1218801,0,2,3,ACER,RUB,,15.5
1218801,0,2,4,PINU,STR,,3.9
1218801,0,2,5,PICE,MAR,,2.5
1218801,0,2,6,BETU,PAP,,0.6
1218801,0,2,7,PICE,GLA,,0.6
1218891,0,0,1,CARY,OVA,,19.5
1218891,0,0,2,TSUG,CAN,,17.1
1218891,0,0,3,ACER,RUB,,14.6
1218891,0,0,4,QUER,RUB,,13.7
1218891,0,0,5,FRAX,PEN,,8.5
1218891,0,0,6,ULMU,AME,,8.4
1218891,0,0,7,FRAX,NIG,,8.1
1218891,0,0,8,CARY,COR,,4.3
1218891,0,0,9,FRAX,AME,,2.7
1218891,0,0,10,TILI,AME,,1.7
1218891,0,0,11,ACER,SAH,,1.3
1218891,0,1,1,CARY,OVA,,20.1
1218891,0,1,2,QUER,RUB,,15.2
1218891,0,1,3,ACER,RUB,,14.3
1218891,0,1,4,TSUG,CAN,,13.7
1218891,0,1,5,FRAX,PEN,,9.8
1218891,0,1,6,FRAX,NIG,,8.7
1218891,0,1,7,ULMU,AME,,8.7
1218891,0,1,8,CARY,COR,,4.6
1218891,0,1,9,FRAX,AME,,3.2
1218891,0,1,10,TILI,AME,,1.8
1218891,0,2,1,CARY,OVA,,18.2
1218891,0,2,2,QUER,RUB,,18.1
1218891,0,2,3,TSUG,CAN,,13.7
1218891,0,2,4,ACER,RUB,,12.5
1218891,0,2,5,FRAX,NIG,,9.9
1218891,0,2,6,ULMU,AME,,8.4
1218891,0,2,7,FRAX,PEN,,8.1
1218891,0,2,8,CARY,COR,,5.2
1218891,0,2,9,FRAX,AME,,3.5
1218891,0,2,10,TILI,AME,,2.3
1224876,0,0,1,ABIE,LAS,,96.1
1224876,0,0,2,ABIE,AMA,,3.9
1224876,0,1,1,ABIE,LAS,,100.0
1224886,0,0,1,PICE,ENG,GLA,96.1
1224886,0,0,2,ABIE,LAS,,3.9
1224896,0,0,1,POPU,TRE,,45.6
1224896,0,0,2,PICE,ENG,GLA,39.4
1224896,0,0,3,PINU,CON,LAT,12.4
1224896,0,0,4,POPU,BAL,,2.7
1224916,0,0,1,PICE,ENG,GLA,78.5
1224916,0,0,2,POPU,TRE,,16.9
1224916,0,0,3,BETU,NEO,,4.6
1225056,0,0,1,POPU,BAL,,100.0
1225141,0,0,1,PICE,MAR,,85.8
1225141,0,0,2,LARI,LAR,,14.2
1225141,0,1,1,PICE,MAR,,75.9
1225141,0,1,2,LARI,LAR,,24.1
1225161,0,0,1,PICE,MAR,,81.7
1225161,0,0,2,LARI,LAR,,18.3
1225161,0,1,1,PICE,MAR,,80.9
1225161,0,1,2,LARI,LAR,,19.1
1225181,0,0,1,PICE,MAR,,100.0
1225181,0,1,1,PICE,MAR,,100.0
1225201,0,0,1,PINU,BAN,,100.0
1225201,0,1,1,PINU,BAN,,100.0
1225241,0,0,1,PICE,MAR,,74.3
1225241,0,0,2,POPU,TRE,,25.7
1225241,0,1,1,PICE,MAR,,74.4
1225241,0,1,2,POPU,TRE,,24.5
1225241,0,1,3,PINU,BAN,,1.1
1225416,0,0,1,PICE,MAR,,100.0
1225416,0,1,1,PICE,MAR,,100.0
1225436,0,0,1,PICE,MAR,,100.0
1225436,0,1,1,PICE,MAR,,100.0
1225456,0,0,1,PICE,MAR,,91.1
1225456,0,0,2,PINU,BAN,,8.9
1225456,0,1,1,PICE,MAR,,100.0
1225591,0,0,1,POPU,TRE,,47.3
1225591,0,0,2,ABIE,BAL,,33.5
1225591,0,0,3,BETU,PAP,,11.0
1225591,0,0,4,PINU,BAN,,4.8
1225591,0,0,5,PICE,GLA,,3.4
1225591,0,1,1,ABIE,BAL,,40.8
1225591,0,1,2,POPU,TRE,,34.8
1225591,0,1,3,BETU,PAP,,13.1
1225591,0,1,4,PICE,GLA,,6.4
1225591,0,1,5,PINU,BAN,,4.9
1225701,0,0,1,PICE,MAR,,52.9
1225701,0,0,2,ABIE,BAL,,22.6
1225701,0,0,3,PINU,STR,,11.9
1225701,0,0,4,TSUG,CAN,,5.6
1225701,0,0,5,THUJ,OCC,,3.8
1225701,0,0,6,BETU,ALL,,3.3
1225701,0,1,1,PICE,MAR,,45.2
1225701,0,1,2,ABIE,BAL,,24.5
1225701,0,1,3,PINU,STR,,19.5
1225701,0,1,4,THUJ,OCC,,5.7
1225701,0,1,5,BETU,ALL,,5.1
1225701,0,2,1,PINU,STR,,54.6
1225701,0,2,2,PICE,MAR,,20.8
1225701,0,2,3,THUJ,OCC,,14.6
1225701,0,2,4,ABIE,BAL,,8.1
1225701,0,2,5,TSUG,CAN,,1.9
1225711,0,0,1,ACER,SAH,,69.6
1225711,0,0,2,TSUG,CAN,,18.7
1225711,0,0,3,BETU,ALL,,11.1
1225711,0,0,4,PICE,GLA,,0.6
1225711,0,1,1,ACER,SAH,,62.3
1225711,0,1,2,TSUG,CAN,,22.4
1225711,0,1,3,BETU,ALL,,14.5
1225711,0,1,4,FAGU,GRA,,0.7
1225771,0,0,1,ACER,SAH,,64.1
1225771,0,0,2,OSTR,VIR,,16.3
1225771,0,0,3,TILI,AME,,12.8
1225771,0,0,4,FRAX,AME,,6.8
1225771,0,1,1,ACER,SAH,,51.6
1225771,0,1,2,OSTR,VIR,,20.3
1225771,0,1,3,TILI,AME,,19.1
1225771,0,1,4,FRAX,AME,,9.0
1231761,0,0,1,PICE,ENG,GLA,70.2
1231761,0,0,2,POPU,BAL,,17.8
1231761,0,0,3,POPU,TRE,,8.7
1231761,0,0,4,ABIE,LAS,,3.3
1231761,0,1,1,PICE,ENG,GLA,60.5
1231761,0,1,2,POPU,BAL,BAL,39.5
1231781,0,0,1,PINU,CON,LAT,62.0
1231781,0,0,2,PICE,GLA,,26.8
1231781,0,0,3,POPU,TRE,,10.0
1231781,0,0,4,BETU,PAP,,1.2
1231871,0,0,1,PINU,BAN,,100.0
1231906,0,0,1,LARI,LAR,,100.0
1231971,0,0,1,LARI,LAR,,88.4
1231971,0,0,2,PICE,MAR,,11.6
1232216,0,0,1,PICE,MAR,,84.7
1232216,0,0,2,LARI,LAR,,15.3
1232216,0,1,1,PICE,MAR,,67.1
1232216,0,1,2,LARI,LAR,,19.0
1232216,0,1,3,BETU,PAP,,13.8
1232251,0,0,1,PICE,MAR,,94.1
1232251,0,0,2,PINU,BAN,,5.9
1232251,0,1,1,PICE,MAR,,100.0
1232266,0,0,1,PICE,MAR,,73.8
1232266,0,0,2,BETU,PAP,,26.2
1232266,0,1,1,PICE,MAR,,95.2
1232266,0,1,2,BETU,PAP,,4.8
1232296,0,0,1,PINU,BAN,,86.7
1232296,0,0,2,POPU,TRE,,7.2
1232296,0,0,3,BETU,PAP,,4.3
1232296,0,0,4,PICE,MAR,,1.8
1232301,0,0,1,PICE,MAR,,100.0
1232301,0,1,1,PICE,MAR,,100.0
1232396,0,0,1,PICE,MAR,,92.6
1232396,0,0,2,BETU,PAP,,4.8
1232396,0,0,3,PINU,BAN,,2.7
1232396,0,1,1,PICE,MAR,,91.9
1232396,0,1,2,BETU,PAP,,4.8
1232396,0,1,3,PINU,BAN,,3.3
1232501,0,0,1,PINU,BAN,,39.8
1232501,0,0,2,POPU,TRE,,33.2
1232501,0,0,3,BETU,PAP,,12.9
1232501,0,0,4,PICE,MAR,,12.6
1232501,0,0,5,ABIE,BAL,,1.5
1232501,0,1,1,PINU,BAN,,42.3
1232501,0,1,2,POPU,TRE,,31.1
1232501,0,1,3,PICE,MAR,,14.4
1232501,0,1,4,BETU,PAP,,10.4
1232501,0,1,5,ABIE,BAL,,1.8
1232511,0,0,1,POPU,TRE,,39.7
1232511,0,0,2,PICE,MAR,,36.6
1232511,0,0,3,BETU,PAP,,19.7
1232511,0,0,4,ACER,RUB,,4.0
1232511,0,1,1,PICE,MAR,,87.3
1232511,0,1,2,POPU,TRE,,12.7
1232571,0,0,1,POPU,TRE,,74.5
1232571,0,0,2,PICE,MAR,,16.9
1232571,0,0,3,PICE,GLA,,7.1
1232571,0,0,4,ABIE,BAL,,1.5
1232571,0,1,1,POPU,TRE,,83.8
1232571,0,1,2,PICE,GLA,,8.6
1232571,0,1,3,PICE,MAR,,6.8
1232571,0,1,4,ACER,RUB,,0.8
1232626,0,0,1,PINU,STR,,67.6
1232626,0,0,2,BETU,PAP,,19.4
1232626,0,0,3,ACER,RUB,,8.1
1232626,0,0,4,TSUG,CAN,,3.9
1232626,0,0,5,PINU,RES,,1.0
1232626,0,1,1,PINU,STR,,73.2
1232626,0,1,2,BETU,PAP,,12.7
1232626,0,1,3,ACER,RUB,,8.3
1232626,0,1,4,TSUG,CAN,,4.8
1232626,0,1,5,PINU,RES,,1.0
1238556,0,0,1,ABIE,LAS,,94.2
1238556,0,0,2,TSUG,MER,,4.9
1238556,0,0,3,TSUG,HET,,0.9
1238891,0,0,1,PICE,MAR,,97.3
1238891,0,0,2,PINU,BAN,,2.7
1238891,0,1,1,PICE,MAR,,96.1
1238891,0,1,2,PINU,BAN,,3.9
1238901,0,0,1,PICE,MAR,,62.4
1238901,0,0,2,PINU,BAN,,37.6
1238901,0,1,1,PICE,MAR,,66.8
1238901,0,1,2,PINU,BAN,,33.2
1238911,0,0,1,LARI,LAR,,100.0
1238911,0,1,1,LARI,LAR,,100.0
1238931,0,0,1,POPU,TRE,,63.0
1238931,0,0,2,PICE,MAR,,25.1
1238931,0,0,3,POPU,BAL,,6.8
1238931,0,0,4,BETU,PAP,,3.5
1238931,0,0,5,SALI,SPP,,1.6
1238931,0,1,1,POPU,TRE,,61.5
1238931,0,1,2,PICE,MAR,,30.6
1238931,0,1,3,POPU,BAL,,7.8
1238941,0,0,1,POPU,TRE,,89.3
1238941,0,0,2,PINU,BAN,,10.7
1238941,0,1,1,POPU,TRE,,96.2
1238941,0,1,2,PINU,BAN,,3.8
1238951,0,0,1,PICE,MAR,,100.0
1238951,0,1,1,PICE,MAR,,100.0
1238951,0,2,1,PICE,MAR,,100.0
1239011,0,0,1,POPU,BAL,,94.7
1239011,0,0,2,SALI,SPP,,4.6
1239011,0,0,3,ALNU,SPP,,0.7
1239011,0,1,1,POPU,BAL,,83.3
1239011,0,1,2,POPU,TRE,,6.2
1239011,0,1,3,SALI,SPP,,6.2
1239011,0,1,4,ACER,NEG,,2.3
1239011,0,1,5,ALNU,RUG,,1.2
1239011,0,1,6,BETU,PAP,,0.8
1239136,0,0,1,POPU,TRE,,88.5
1239136,0,0,2,ABIE,BAL,,5.8
1239136,0,0,3,POPU,BAL,,5.7
1239136,0,1,1,POPU,TRE,,84.5
1239136,0,1,2,POPU,BAL,,6.0
1239136,0,1,3,PICE,GLA,,4.6
1239136,0,1,4,ABIE,BAL,,3.3
1239136,0,1,5,PICE,MAR,,1.6
1239226,0,0,1,PICE,MAR,,68.3
1239226,0,0,2,PINU,BAN,,31.7
1239226,0,1,1,PICE,MAR,,74.0
1239226,0,1,2,PINU,BAN,,26.0
1239241,0,0,1,PICE,MAR,,68.8
1239241,0,0,2,BETU,PAP,,31.2
1239241,0,1,1,PICE,MAR,,61.8
1239241,0,1,2,BETU,PAP,,38.2
1239276,0,0,1,THUJ,OCC,,84.7
1239276,0,0,2,PICE,MAR,,15.3
1239276,0,1,1,THUJ,OCC,,87.4
1239276,0,1,2,PICE,MAR,,12.6
1239306,0,0,1,PICE,GLA,,58.6
1239306,0,0,2,PICE,MAR,,20.0
1239306,0,0,3,BETU,PAP,,8.4
1239306,0,0,4,ABIE,BAL,,7.3
1239306,0,0,5,POPU,BAL,,5.7
1239306,0,1,1,PICE,GLA,,56.4
1239306,0,1,2,PICE,MAR,,20.8
1239306,0,1,3,BETU,PAP,,9.4
1239306,0,1,4,ABIE,BAL,,8.2
1239306,0,1,5,POPU,BAL,,5.1
1239306,0,2,1,PICE,GLA,,54.0
1239306,0,2,2,PICE,MAR,,23.0
1239306,0,2,3,BETU,PAP,,10.7
1239306,0,2,4,ABIE,BAL,,9.9
1239306,0,2,5,SALI,SPP,,1.5
1239306,0,2,6,POPU,BAL,,1.0
1239331,0,0,1,BETU,PAP,,57.4
1239331,0,0,2,ABIE,BAL,,21.7
1239331,0,0,3,PICE,MAR,,20.9
1239331,0,1,1,ABIE,BAL,,34.6
1239331,0,1,2,PICE,MAR,,32.3
1239331,0,1,3,BETU,PAP,,31.8
1239331,0,1,4,PICE,GLA,,1.2
1239351,0,0,1,PICE,MAR,,76.9
1239351,0,0,2,BETU,PAP,,23.1
1239351,0,1,1,PICE,MAR,,57.1
1239351,0,1,2,ABIE,BAL,,28.0
1239351,0,1,3,BETU,PAP,,9.1
1239351,0,1,4,POPU,TRE,,5.9
1239416,0,0,1,PICE,MAR,,49.8
1239416,0,0,2,PICE,GLA,,31.7
1239416,0,0,3,ABIE,BAL,,13.2
1239416,0,0,4,BETU,PAP,,3.3
1239416,0,0,5,PINU,STR,,2.0
1239416,0,1,1,PICE,MAR,,47.4
1239416,0,1,2,PICE,GLA,,27.6
1239416,0,1,3,ABIE,BAL,,16.1
1239416,0,1,4,PINU,STR,,3.7
1239416,0,1,5,BETU,PAP,,3.6
1239416,0,1,6,ACER,RUB,,1.5
1239481,0,0,1,BETU,ALL,,70.6
1239481,0,0,2,ABIE,BAL,,10.5
1239481,0,0,3,PICE,GLA,,6.6
1239481,0,0,4,FRAX,NIG,,6.5
1239481,0,0,5,PICE,RUB,,5.8
1239481,0,1,1,BETU,ALL,,56.7
1239481,0,1,2,ABIE,BAL,,19.1
1239481,0,1,3,PICE,GLA,,10.9
1239481,0,1,4,PICE,RUB,,8.2
1239481,0,1,5,FRAX,NIG,,3.3
1239481,0,1,6,TSUG,CAN,,1.8
1239516,0,0,1,ACER,RUB,,52.2
1239516,0,0,2,FRAX,AME,,29.9
1239516,0,0,3,TILI,AME,,18.0
1245451,0,0,1,ABIE,LAS,,76.8
1245451,0,0,2,TSUG,MER,,23.2
1245481,0,0,1,ABIE,LAS,,99.6
1245481,0,0,2,PICE,ENG,,0.4
1245481,0,1,1,ABIE,LAS,,99.6
1245481,0,1,2,PICE,ENG,,0.4
1245546,0,0,1,PICE,MAR,,64.6
1245546,0,0,2,PICE,GLA,,27.9
1245546,0,0,3,POPU,BAL,,5.9
1245546,0,0,4,BETU,PAP,,0.8
1245546,0,0,5,PICE,ENG,GLA,0.8
1245561,0,0,1,POPU,TRE,,100.0
1245596,0,0,1,POPU,TRE,,79.8
1245596,0,0,2,PICE,GLA,,20.2
1245596,1,0,1,POPU,TRE,,94.9
1245596,1,0,2,PICE,GLA,,5.1
1245631,0,0,1,PICE,MAR,,91.9
1245631,0,0,2,SALI,SPP,,8.1
1245631,1,0,1,PICE,MAR,,89.2
1245631,1,0,2,PICE,GLA,,10.8
1245691,0,0,1,POPU,TRE,,58.9
1245691,0,0,2,PICE,GLA,,20.4
1245691,0,0,3,PICE,MAR,,18.5
1245691,0,0,4,POPU,BAL,,1.3
1245691,0,0,5,PINU,BAN,,1.0
1245691,1,0,1,POPU,TRE,,75.8
1245691,1,0,2,PICE,GLA,,17.6
1245691,1,0,3,PICE,MAR,,6.6
1245706,0,0,1,PICE,MAR,,68.5
1245706,0,0,2,PINU,BAN,,31.5
1245881,0,0,1,POPU,TRE,,69.6
1245881,0,0,2,PICE,GLA,,25.4
1245881,0,0,3,BETU,PAP,PAP,2.3
1245881,0,0,4,POPU,BAL,,2.0
1245881,0,0,5,PICE,MAR,,0.6
1245881,0,1,1,POPU,TRE,,57.3
1245881,0,1,2,PICE,GLA,,32.8
1245881,0,1,3,BETU,PAP,,4.2
1245881,0,1,4,POPU,BAL,,3.9
1245881,0,1,5,PICE,MAR,,1.7
1246036,0,0,1,PICE,MAR,,57.2
1246036,0,0,2,PINU,BAN,,42.8
1246036,0,1,1,PICE,MAR,,63.8
1246036,0,1,2,PINU,BAN,,36.2
1246146,0,0,1,ABIE,BAL,,50.8
1246146,0,0,2,BETU,PAP,,49.2
1246146,0,1,1,BETU,PAP,,62.6
1246146,0,1,2,ABIE,BAL,,37.4
1246191,0,0,1,PICE,GLA,,66.3
1246191,0,0,2,BETU,PAP,,23.8
1246191,0,0,3,POPU,TRE,,9.9
1246191,0,1,1,PICE,GLA,,55.2
1246191,0,1,2,BETU,PAP,,30.7
1246191,0,1,3,POPU,TRE,,9.2
1246191,0,1,4,ABIE,BAL,,4.9
1246216,0,0,1,PICE,GLA,,51.1
1246216,0,0,2,BETU,PAP,,28.0
1246216,0,0,3,POPU,TRE,,14.3
1246216,0,0,4,PICE,MAR,,3.6
1246216,0,0,5,ACER,RUB,,1.7
1246216,0,0,6,SORB,SPP,,1.2
1246281,0,0,1,BETU,PAP,,48.0
1246281,0,0,2,ACER,RUB,,21.2
1246281,0,0,3,ABIE,BAL,,19.6
1246281,0,0,4,PICE,MAR,,7.8
1246281,0,0,5,PICE,GLA,,3.4
1246281,0,1,1,BETU,PAP,,45.5
1246281,0,1,2,ACER,RUB,,27.8
1246281,0,1,3,ABIE,BAL,,14.2
1246281,0,1,4,PICE,MAR,,7.6
1246281,0,1,5,PICE,GLA,,4.9
1246311,0,0,1,PINU,STR,,85.8
1246311,0,0,2,PINU,RES,,8.2
1246311,0,0,3,QUER,RUB,,6.0
1246311,0,1,1,PINU,STR,,80.4
1246311,0,1,2,PINU,RES,,11.9
1246311,0,1,3,QUER,RUB,,7.8
1246321,0,0,1,TSUG,CAN,,40.1
1246321,0,0,2,ACER,SAH,,30.0
1246321,0,0,3,ACER,RUB,,28.3
1246321,0,0,4,BETU,ALL,,1.7
1246321,0,1,1,TSUG,CAN,,38.6
1246321,0,1,2,ACER,RUB,,29.8
1246321,0,1,3,ACER,SAH,,29.0
1246321,0,1,4,BETU,ALL,,2.5
1246351,0,0,1,ACER,SAH,,91.4
1246351,0,0,2,PRUN,SER,,8.6
1246351,0,1,1,ACER,SAH,,90.3
1246351,0,1,2,PRUN,SER,,9.7
1246396,0,0,1,ULMU,AME,,37.9
1246396,0,0,2,ACER,SPP,,36.2
1246396,0,0,3,CARY,COR,,20.1
1246396,0,0,4,OSTR,VIR,,3.6
1246396,0,0,5,PRUN,SER,,2.2
1246396,0,1,1,ACER,SPP,,46.7
1246396,0,1,2,ULMU,AME,,27.6
1246396,0,1,3,CARY,COR,,15.9
1246396,0,1,4,OSTR,VIR,,7.8
1246396,0,1,5,PRUN,SER,,2.0
1246401,0,0,1,CARY,COR,,52.5
1246401,0,0,2,OSTR,VIR,,14.7
1246401,0,0,3,QUER,ALB,,10.8
1246401,0,0,4,ABIE,BAL,,9.1
1246401,0,0,5,ULMU,AME,,4.3
1246401,0,0,6,ACER,RUB,,3.5
1246401,0,0,7,CARP,CAR,,2.3
1246401,0,0,8,PICE,GLA,,1.5
1246401,0,0,9,ACER,SAH,,1.3
1246401,0,1,1,CARY,COR,,53.4
1246401,0,1,2,OSTR,VIR,,14.1
1246401,0,1,3,QUER,ALB,,11.2
1246401,0,1,4,ABIE,BAL,,9.7
1246401,0,1,5,ULMU,AME,,4.6
1246401,0,1,6,ACER,RUB,,3.8
1246401,0,1,7,PICE,GLA,,1.9
1246401,0,1,8,ACER,SAH,,1.4
1252421,0,0,1,PINU,CON,,86.5
1252421,0,0,2,ABIE,LAS,,7.4
1252421,0,0,3,PICE,ENG,,6.0
1252466,0,0,1,POPU,TRE,,57.5
1252466,0,0,2,LARI,LAR,,42.5
1252511,0,0,1,POPU,TRE,,100.0
1252516,0,0,1,PICE,GLA,,80.5
1252516,0,0,2,POPU,TRE,,19.5
1252521,0,0,1,POPU,TRE,,100.0
1252671,0,0,1,LARI,LAR,,72.5
1252671,0,0,2,PICE,MAR,,27.5
1252671,0,1,1,LARI,LAR,,61.0
1252671,0,1,2,PICE,MAR,,39.0
1252691,0,0,1,POPU,TRE,,60.9
1252691,0,0,2,PICE,GLA,,25.3
1252691,0,0,3,PINU,BAN,,6.2
1252691,0,0,4,ABIE,BAL,,4.9
1252691,0,0,5,BETU,PAP,,2.8
1252691,0,1,1,POPU,TRE,,47.6
1252691,0,1,2,PICE,GLA,,29.2
1252691,0,1,3,ABIE,BAL,,12.1
1252691,0,1,4,PINU,BAN,,7.6
1252691,0,1,5,BETU,PAP,,3.4
1252701,0,0,1,PICE,MAR,,63.4
1252701,0,0,2,PINU,BAN,,36.6
1252701,0,1,1,PICE,MAR,,63.4
1252701,0,1,2,PINU,BAN,,30.8
1252701,0,1,3,POPU,TRE,,5.7
1252701,0,2,1,PICE,MAR,,56.5
1252701,0,2,2,PINU,BAN,,35.3
1252701,0,2,3,POPU,TRE,,8.2
1252711,0,0,1,POPU,TRE,,100.0
1252711,0,1,1,POPU,TRE,,96.2
1252711,0,1,2,PICE,MAR,,2.7
1252711,0,1,3,PICE,GLA,,1.1
1252721,0,0,1,PINU,BAN,,48.1
1252721,0,0,2,PICE,MAR,,41.5
1252721,0,0,3,POPU,BAL,,10.4
1252721,0,1,1,PINU,BAN,,41.2
1252721,0,1,2,PICE,MAR,,38.5
1252721,0,1,3,POPU,BAL,,20.3
1252761,0,0,1,LARI,LAR,,67.6
1252761,0,0,2,PICE,MAR,,32.4
1252761,0,1,1,LARI,LAR,,69.2
1252761,0,1,2,PICE,MAR,,30.8
1252776,0,0,1,PICE,MAR,,71.0
1252776,0,0,2,LARI,LAR,,29.0
1252776,0,1,1,LARI,LAR,,55.1
1252776,0,1,2,PICE,MAR,,44.9
1253001,0,0,1,BETU,PAP,,56.7
1253001,0,0,2,PINU,BAN,,37.3
1253001,0,0,3,POPU,TRE,,4.6
1253001,0,0,4,PICE,GLA,,1.5
1253001,0,1,1,BETU,PAP,,60.4
1253001,0,1,2,PINU,BAN,,27.0
1253001,0,1,3,POPU,TRE,,7.6
1253001,0,1,4,PICE,GLA,,2.6
1253001,0,1,5,PICE,MAR,,2.4
1253016,0,0,1,PICE,GLA,,64.5
1253016,0,0,2,THUJ,OCC,,30.7
1253016,0,0,3,ABIE,BAL,,2.9
1253016,0,0,4,PICE,MAR,,1.9
1253016,0,1,1,PICE,GLA,,65.0
1253016,0,1,2,THUJ,OCC,,29.5
1253016,0,1,3,ABIE,BAL,,3.3
1253016,0,1,4,PICE,MAR,,2.3
1253036,0,0,1,PICE,MAR,,98.8
1253036,0,0,2,BETU,PAP,,1.2
1253036,0,1,1,PICE,MAR,,98.8
1253036,0,1,2,BETU,PAP,,1.2
1253041,0,0,1,BETU,PAP,,70.5
1253041,0,0,2,PICE,MAR,,18.3
1253041,0,0,3,PICE,GLA,,10.2
1253041,0,0,4,ABIE,BAL,,1.1
1253041,0,1,1,BETU,PAP,,67.8
1253041,0,1,2,PICE,MAR,,13.6
1253041,0,1,3,PICE,GLA,,11.6
1253041,0,1,4,ABIE,BAL,,6.9
1253061,0,0,1,BETU,PAP,,81.4
1253061,0,0,2,PICE,MAR,,11.9
1253061,0,0,3,ABIE,BAL,,5.1
1253061,0,0,4,PICE,GLA,,1.6
1253061,0,1,1,BETU,PAP,,60.9
1253061,0,1,2,ABIE,BAL,,21.5
1253061,0,1,3,PICE,MAR,,15.5
1253061,0,1,4,PICE,GLA,,2.1
1253126,0,0,1,PICE,MAR,,100.0
1253126,0,1,1,PICE,MAR,,96.9
1253126,0,1,2,LARI,LAR,,3.1
1253156,0,0,1,PICE,MAR,,75.4
1253156,0,0,2,PINU,STR,,12.0
1253156,0,0,3,BETU,PAP,,5.2
1253156,0,0,4,ACER,RUB,,5.1
1253156,0,0,5,ABIE,BAL,,2.3
1253156,0,1,1,PICE,MAR,,70.4
1253156,0,1,2,PINU,STR,,12.7
1253156,0,1,3,ABIE,BAL,,7.5
1253156,0,1,4,ACER,RUB,,4.9
1253156,0,1,5,BETU,PAP,,4.6
1253271,0,0,1,THUJ,OCC,,84.2
1253271,0,0,2,MALU,SPP,,8.2
1253271,0,0,3,ULMU,AME,,7.5
1253271,0,1,1,THUJ,OCC,,91.3
1253271,0,1,2,MALU,SPP,,8.7
1259261,0,0,1,PINU,CON,LAT,74.5
1259261,0,0,2,PICE,GLA,,10.0
1259261,0,0,3,PICE,MAR,,9.7
1259261,0,0,4,POPU,TRE,,5.9
1259261,0,1,1,PICE,GLA,,36.3
1259261,0,1,2,PICE,MAR,,27.8
1259261,0,1,3,PINU,CON,LAT,17.0
1259261,0,1,4,POPU,TRE,,16.7
1259261,0,1,5,ABIE,LAS,,2.1
1259296,0,0,1,ABIE,LAS,,100.0
1259296,0,1,1,ABIE,LAS,,100.0
1259336,0,0,1,POPU,TRE,,97.2
1259336,0,0,2,POPU,BAL,,1.8
1259336,0,0,3,BETU,NEO,,1.0
1259476,0,0,1,POPU,TRE,,100.0
1259476,1,0,1,BETU,PAP,,52.4
1259476,1,0,2,POPU,TRE,,47.6
1259646,0,0,1,PICE,MAR,,80.6
1259646,0,0,2,LARI,LAR,,19.4
1259646,0,1,1,PICE,MAR,,70.7
1259646,0,1,2,LARI,LAR,,29.3
1259661,0,0,1,PICE,MAR,,100.0
1259661,0,1,1,PICE,MAR,,100.0
1259661,0,2,1,PICE,MAR,,100.0
1259711,0,0,1,LARI,LAR,,100.0
1259711,0,1,1,LARI,LAR,,87.4
1259711,0,1,2,PICE,MAR,,12.6
1259731,0,0,1,PICE,MAR,,54.0
1259731,0,0,2,PINU,BAN,,46.0
1259731,0,1,1,PICE,MAR,,57.3
1259731,0,1,2,PINU,BAN,,42.7
1259736,0,1,1,LARI,LAR,,100.0
1259806,0,0,1,PICE,MAR,,89.8
1259806,0,0,2,LARI,LAR,,7.2
1259806,0,0,3,PINU,BAN,,2.0
1259806,0,0,4,POPU,TRE,,1.1
1259806,0,1,1,PICE,MAR,,90.6
1259806,0,1,2,LARI,LAR,,7.5
1259806,0,1,3,POPU,TRE,,1.2
1259806,0,1,4,PINU,BAN,,0.8
1259806,0,2,1,PICE,MAR,,89.7
1259806,0,2,2,LARI,LAR,,8.1
1259806,0,2,3,POPU,TRE,,1.4
1259806,0,2,4,PINU,BAN,,0.8
1259821,0,0,1,PINU,BAN,,92.0
1259821,0,0,2,PICE,MAR,,8.0
1259821,0,1,1,PINU,BAN,,86.8
1259821,0,1,2,PICE,MAR,,13.2
1259846,0,0,1,PICE,MAR,,53.3
1259846,0,0,2,BETU,PAP,,28.8
1259846,0,0,3,ABIE,BAL,,18.0
1259846,0,1,1,PICE,MAR,,46.3
1259846,0,1,2,BETU,PAP,,36.5
1259846,0,1,3,ABIE,BAL,,17.2
1259911,0,0,1,PICE,MAR,,100.0
1259911,0,1,1,PICE,MAR,,100.0
1259916,0,0,1,PICE,MAR,,62.1
1259916,0,0,2,BETU,PAP,,37.9
1259916,0,1,1,PICE,MAR,,54.0
1259916,0,1,2,BETU,PAP,,46.0
1259926,0,0,1,BETU,PAP,,90.2
1259926,0,0,2,PICE,GLA,,6.7
1259926,0,0,3,ABIE,BAL,,3.0
1259926,0,1,1,BETU,PAP,,74.2
1259926,0,1,2,ABIE,BAL,,15.5
1259926,0,1,3,PICE,GLA,,8.0
1259926,0,1,4,PICE,MAR,,2.3
1259951,0,0,1,PINU,BAN,,91.7
1259951,0,0,2,PICE,MAR,,7.4
1259951,0,0,3,ABIE,BAL,,0.8
1259951,0,1,1,PINU,BAN,,89.1
1259951,0,1,2,PICE,MAR,,9.8
1259951,0,1,3,ABIE,BAL,,1.1
1259961,0,0,1,BETU,PAP,,49.5
1259961,0,0,2,ABIE,BAL,,25.5
1259961,0,0,3,PICE,MAR,,25.0
1259961,0,1,1,BETU,PAP,,41.2
