nfi_plot,loc_id,meas_date,meas_num,quadrant,tree_num,site_type,bore_dob,bore_ht,suit_ht,suit_age,field_age,pro_code,core_length,dtp,core_rings,lab_method,lab_age,confidence,mount_ref,age_corr_years,age_total
682441,0,2004-SEP-30,0,NR,871,U ,15.0,1.3,Y,Y,121,NR,7.3000,0.5000,96,U,101,2,T0682441-871,18,119
682441,0,2011-JUL-06,1,NR,819,U ,13.1,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,95
682441,0,2011-JUL-06,1,NR,833,U ,15.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,124
682441,0,2011-JUL-06,1,NR,858,U ,15.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,101
682441,0,2011-JUL-06,1,NR,861,U ,19.0,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,140
682441,0,2011-JUL-06,1,NR,865,U ,18.5,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,133
682441,0,2011-JUL-06,1,NR,871,U ,15.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,126
689141,0,2003-SEP-13,0,NR,457,U ,11.7,1.3,Y,Y,220,NR,4.8000,0.4000,178,U,193,2,T0689141-457,28,221
689141,0,2003-SEP-13,0,NR,465,U ,11.9,1.3,Y,Y,220,NR,5.8000,0.1000,195,U,196,2,T0689141-465,28,224
689141,0,2003-SEP-13,0,NR,469,U ,11.0,1.3,Y,Y,220,NA,5.1000,0.0000,231,U,231,1,T0689141-469,28,259
689141,0,2003-SEP-13,0,NR,476,U ,11.0,1.3,Y,Y,230,NR,4.4000,0.2000,208,U,212,2,T0689141-476,28,240
689141,0,2003-SEP-13,0,NR,481,U ,11.2,1.3,N,Y,160,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,28,188
689251,0,2004-JUL-08,0,NR,847,U ,15.4,1.3,Y,Y,128,NR,5.0000,1.4000,107,U,127,2,T0689251-847,20,147
689251,0,2004-JUL-08,0,NR,863,U ,12.1,1.3,Y,Y,135,NA,4.9000,0.0000,121,U,121,1,T0689251-863,20,141
689251,0,2004-JUL-08,0,NR,864,U ,18.7,1.3,Y,Y,140,NR,5.0000,1.8000,122,U,140,2,T0689251-864,20,160
689251,0,2004-JUL-08,0,NR,874,U ,11.0,1.3,Y,Y,78,NA,4.5000,0.0000,78,U,78,1,T0689251-874,20,98
689251,0,2004-JUL-08,0,NR,876,U ,13.7,1.3,Y,Y,100,NR,5.5000,0.5000,90,U,101,2,T0689251-876,20,121
689251,0,2004-JUL-08,0,NR,881,U ,9.2,1.3,Y,Y,75,NR,4.5000,0.3000,63,U,68,2,T0689251-881,20,88
689251,0,2014-JUL-07,1,NR,847,U ,16.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,157
689251,0,2014-JUL-07,1,NR,863,U ,13.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,151
689251,0,2014-JUL-07,1,NR,864,U ,17.2,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,170
689251,0,2014-JUL-07,1,NR,874,U ,12.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,108
689251,0,2014-JUL-07,1,NR,876,U ,15.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,131
689251,0,2014-JUL-07,1,NR,881,U ,11.3,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,98
689336,0,2003-JUL-18,0,NR,12,U ,10.1,1.3,M,M,46,NA,5.1000,0.0000,89,U,59,1,M,20,79
689336,0,2011-JUL-22,1,NR,12,U ,10.8,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,87
696021,0,2003-SEP-14,0,NR,489,U ,13.0,1.3,Y,Y,150,NR,6.8000,1.9000,114,U,149,2,T0696021-489,30,179
696021,0,2003-SEP-14,0,NR,501,U ,11.7,1.3,Y,Y,175,NA,6.8000,0.0000,170,U,170,1,T0696021-501,30,200
696021,0,2003-SEP-14,0,NR,508,U ,12.0,1.3,Y,Y,175,NR,5.3000,0.5000,154,U,162,2,T0696021-508,30,192
696021,0,2003-SEP-14,0,NR,514,U ,14.4,1.3,N,Y,200,NA,4.4000,0.0000,228,U,228,1,T0696021-514,30,258
696021,0,2003-SEP-14,0,NR,519,U ,11.9,1.3,Y,Y,200,NR,5.1000,0.2000,174,U,177,2,T0696021-519,30,207
696021,0,2011-SEP-13,1,NR,489,U ,13.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,187
696021,0,2011-SEP-13,1,NR,501,U ,13.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,208
696021,0,2011-SEP-13,1,NR,514,U ,14.5,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,266
696021,0,2011-SEP-13,1,NR,519,U ,12.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,215
696121,0,2004-JUL-06,0,NR,792,U ,13.7,1.3,Y,Y,66,NR,4.9000,1.0000,65,U,70,2,T0696121-792,13,83
696121,0,2004-JUL-06,0,NR,794,U ,28.5,1.3,Y,Y,95,NR,13.0000,0.8000,102,U,114,2,T0696121-794,18,132
696121,0,2004-JUL-06,0,NR,830,U ,18.3,1.3,Y,Y,110,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,13,123
696121,0,2004-JUL-06,0,NR,834,U ,12.5,1.3,Y,Y,120,NR,6.8000,0.4000,120,U,125,3,T0696121-834,18,143
696121,0,2004-JUL-06,0,NR,836,U ,16.8,1.3,Y,Y,84,NR,6.4000,1.0000,77,U,81,2,T0696121-836,13,94
696121,0,2010-JUN-12,1,NR,792,U ,15.8,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,89
696121,0,2010-JUN-12,1,NR,794,U ,26.8,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,18,138
696121,0,2010-JUN-12,1,NR,830,U ,19.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,129
696121,0,2010-JUN-12,1,NR,836,U ,17.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,100
696151,0,2004-AUG-17,0,NR,991,U ,9.2,1.3,Y,Y,19,NA,3.7000,0.0000,18,U,18,1,T0696151-991,14,32
696151,0,2004-AUG-17,0,NR,993,U ,9.4,1.3,Y,Y,17,NR,3.5000,0.4000,15,U,16,2,T0696151-993,15,31
696151,0,2004-AUG-17,0,NR,994,U ,11.2,1.3,Y,Y,19,NA,4.9000,0.0000,18,U,18,1,T0696151-994,14,32
696151,0,2004-AUG-17,0,NR,995,U ,10.7,1.3,Y,Y,18,NR,4.2000,0.7000,15,U,16,2,T0696151-995,15,31
696151,0,2004-AUG-17,0,NR,997,U ,12.1,1.3,Y,Y,50,NR,5.1000,0.3000,48,U,55,2,T0696151-997,15,70
696151,0,2009-SEP-29,1,NR,991,U ,10.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,14,37
696151,0,2009-SEP-29,1,NR,993,U ,11.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,36
696151,0,2009-SEP-29,1,NR,994,U ,14.1,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,14,37
696151,0,2009-SEP-29,1,NR,995,U ,12.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,36
696151,0,2009-SEP-29,1,NR,997,U ,13.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,75
696201,0,2003-JUL-26,0,NR,59,U ,10.5,1.3,Y,Y,200,NR,3.6000,0.4000,177,U,189,2,M,20,209
696201,0,2003-JUL-26,0,NR,65,U ,10.9,1.3,Y,Y,150,NR,4.2000,0.4000,154,U,161,2,T0696201-065,20,181
696201,0,2003-JUL-26,0,NR,71,U ,11.4,1.3,Y,Y,150,NR,4.7000,0.3000,205,U,211,2,T0696201-071,20,231
696201,0,2003-JUL-26,0,NR,79,U ,13.0,1.3,Y,Y,200,NA,4.1000,0.0000,198,U,198,1,T0696201-079,20,218
696201,0,2003-JUL-26,0,NR,81,U ,10.4,1.3,Y,Y,160,NR,3.4000,0.3000,144,U,153,2,T0696201-081,20,173
696201,0,2011-JUL-08,1,NR,59,U ,9.9,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,217
696201,0,2011-JUL-08,1,NR,65,U ,10.9,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,189
696201,0,2011-JUL-08,1,NR,71,U ,12.3,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,239
696201,0,2011-JUL-08,1,NR,79,U ,12.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,226
702906,0,2003-SEP-16,0,NR,538,U ,22.7,1.3,Y,Y,83,NR,11.3000,0.8000,79,U,86,2,T0702906-538,20,106
702906,0,2003-SEP-16,0,NR,548,U ,21.4,1.3,Y,Y,86,NR,9.8000,0.8000,85,U,89,2,T0702906-548,20,109
702906,0,2003-SEP-16,0,NR,571,U ,22.0,1.3,Y,Y,84,NR,11.2000,0.7000,83,U,88,2,T0702906-571,20,108
702906,0,2003-SEP-16,0,NR,575,U ,22.0,1.3,Y,Y,88,NR,11.1000,0.1000,88,U,88,2,T0702906-575,20,108
702906,0,2003-SEP-16,0,NR,580,U ,45.7,1.3,N,Y,83,NR,17.6000,3.5000,75,U,84,3,T0702906-580,20,104
702906,0,2011-SEP-15,1,NR,538,U ,21.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,114
702906,0,2011-SEP-15,1,NR,548,U ,22.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,117
702906,0,2011-SEP-15,1,NR,571,U ,22.6,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,116
709886,0,2004-AUG-06,0,NR,123,U ,18.0,1.3,N,Y,81,NR,7.9000,0.7000,73,U,83,2,T0709886-123,20,103
709886,0,2004-AUG-06,0,NR,126,U ,10.7,1.3,Y,Y,52,NA,4.8000,0.0000,49,U,49,1,T0709886-126,20,69
709886,0,2004-AUG-06,0,NR,135,U ,10.2,1.3,Y,Y,44,NA,4.8000,0.0000,35,U,35,1,T0709886-135,20,55
709886,0,2004-AUG-06,0,NR,140,U ,15.0,1.3,Y,Y,68,NA,7.5000,0.0000,62,U,62,1,T0709886-140,20,82
709886,0,2004-AUG-06,0,NR,161,U ,12.1,1.3,Y,Y,61,NA,5.7000,0.0000,58,U,58,1,T0709886-161,20,78
709886,0,2014-JUN-22,1,NR,123,U ,18.4,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,113
709886,0,2014-JUN-22,1,NR,126,U ,11.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,79
709886,0,2014-JUN-22,1,NR,135,U ,12.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,65
709886,0,2014-JUN-22,1,NR,140,U ,16.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,20,92
716766,0,2004-AUG-05,0,NR,84,U ,13.6,1.3,Y,Y,81,NA,6.0000,0.0000,78,U,78,1,T0716766-084,19,97
716766,0,2004-AUG-05,0,NR,89,U ,15.6,1.3,M,M,120,NA,8.0000,0.0000,125,U,125,1,T0716766-089,19,144
716766,0,2004-AUG-05,0,NR,90,U ,16.9,1.3,Y,Y,95,NR,6.6000,1.0000,85,U,97,4,T0716766-090,19,116
716766,0,2004-AUG-05,0,NR,99,U ,21.5,1.3,N,Y,195,NR,10.4000,0.4000,187,U,192,2,T0716766-099,16,208
716766,0,2004-AUG-05,0,NR,101,U ,22.2,1.3,Y,Y,110,NR,12.0000,0.2000,108,U,115,2,T0716766-101,19,134
716766,0,2004-AUG-05,0,NR,105,U ,13.0,1.3,Y,Y,127,NR,6.0000,0.2000,119,U,121,2,T0716766-105,19,140
716766,0,2004-AUG-05,0,NR,114,U ,16.3,1.3,Y,Y,102,NR,6.0000,1.2000,95,U,108,2,T0716766-114,19,127
716766,0,2010-JUN-09,1,NR,84,U ,14.6,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,103
716766,0,2010-JUN-09,1,NR,89,U ,16.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,150
716766,0,2010-JUN-09,1,NR,90,U ,17.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,122
716766,0,2010-JUN-09,1,NR,99,U ,22.1,1.3,N,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,217
716766,0,2010-JUN-09,1,NR,101,U ,23.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,140
716766,0,2010-JUN-09,1,NR,105,U ,13.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,146
716766,0,2010-JUN-09,1,NR,114,U ,16.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,19,133
716796,0,2004-JUL-14,0,NR,946,U ,12.6,1.3,Y,Y,38,NR,5.6000,0.1000,33,U,33,2,T0716796-946,14,47
716796,0,2004-JUL-14,0,NR,949,U ,11.5,1.3,Y,Y,32,NR,4.2000,0.7000,25,U,27,2,T0716796-949,13,40
716796,0,2004-JUL-14,0,NR,958,U ,10.5,1.3,Y,Y,29,NA,4.7000,0.0000,26,U,26,1,T0716796-958,13,39
716796,0,2004-JUL-14,0,NR,964,U ,12.5,1.3,Y,Y,35,NA,6.9000,0.0000,34,U,34,1,T0716796-964,14,48
716796,0,2004-JUL-14,0,NR,966,U ,9.0,1.3,Y,Y,31,NA,4.8000,0.0000,26,U,26,1,T0716796-966,13,39
716796,0,2004-JUL-14,0,NR,967,U ,11.6,1.3,Y,Y,34,NA,5.0000,0.0000,32,U,32,1,T0716796-967,14,46
716796,0,2004-JUL-14,0,NR,971,U ,11.3,1.3,Y,Y,39,NR,4.7000,0.1000,35,U,35,2,T0716796-971,14,49
716796,0,2004-JUL-14,0,NR,975,U ,18.3,1.3,N,N,105,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,14,119
716796,0,2004-JUL-14,0,NR,982,U ,11.5,1.3,Y,Y,29,NR,4.6000,0.1000,27,U,27,2,T0716796-982,13,40
716796,0,2008-OCT-02,1,NR,946,U ,13.3,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,14,51
716796,0,2008-OCT-02,1,NR,949,U ,13.1,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,44
716796,0,2008-OCT-02,1,NR,958,U ,11.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,43
716796,0,2008-OCT-02,1,NR,964,U ,13.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,51
716796,0,2008-OCT-02,1,NR,966,U ,10.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,43
716796,0,2008-OCT-02,1,NR,967,U ,12.3,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,14,50
716796,0,2008-OCT-02,1,NR,971,U ,12.1,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,52
716796,0,2008-OCT-02,1,NR,975,U ,19.0,1.3,N,N,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,14,123
716796,0,2008-OCT-02,1,NR,982,U ,12.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,13,44
716806,0,2004-JUL-16,0,NR,984,U ,9.2,1.3,Y,Y,23,NA,3.8000,0.0000,23,U,23,1,T0716806-984,15,38
716806,0,2004-JUL-16,0,NR,985,U ,11.5,1.3,Y,Y,24,NA,5.3000,0.0000,23,U,23,1,T0716806-985,15,38
716806,0,2004-JUL-16,0,NR,986,U ,10.5,1.3,Y,Y,25,NR,4.5000,0.3000,18,U,19,2,T0716806-986,15,34
716806,0,2004-JUL-16,0,NR,987,U ,9.7,1.3,Y,Y,22,NR,3.6000,0.4000,16,U,17,2,T0716806-987,15,32
716806,0,2004-JUL-16,0,NR,989,U ,9.2,1.3,Y,Y,22,NA,3.8000,0.0000,20,U,20,1,T0716806-989,15,35
716806,0,2008-SEP-30,1,NR,984,U ,10.8,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,42
716806,0,2008-SEP-30,1,NR,985,U ,13.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,42
716806,0,2008-SEP-30,1,NR,986,U ,12.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,38
716806,0,2008-SEP-30,1,NR,987,U ,11.8,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,36
716806,0,2008-SEP-30,1,NR,989,U ,11.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,15,39
716841,0,2004-AUG-20,0,NR,256,U ,16.7,1.3,Y,Y,160,NR,7.5000,0.7000,148,U,175,2,T0716841-256,17,192
716841,0,2004-AUG-20,0,NR,260,U ,18.9,1.3,Y,Y,175,NA,9.8000,0.0000,148,U,148,2,T0716841-260,17,165
716841,0,2004-AUG-20,0,NR,266,U ,14.1,1.3,Y,Y,135,NR,6.1000,0.3000,126,U,128,2,T0716841-266,17,145
716841,0,2004-AUG-20,0,NR,268,U ,15.7,1.3,Y,Y,145,NA,6.3000,0.0000,137,U,137,1,T0716841-268,17,154
716841,0,2004-AUG-20,0,NR,271,U ,14.9,1.3,Y,Y,135,NR,7.3000,0.9000,113,U,123,2,T0716841-271,17,140
716841,0,2004-AUG-20,0,NR,293,U ,12.0,1.3,Y,Y,120,NR,5.4000,0.6000,110,U,119,2,T0716841-293,17,136
716841,0,2015-AUG-26,1,NR,256,U ,17.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,17,203
716841,0,2015-AUG-26,1,NR,266,U ,14.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,17,156
716841,0,2015-AUG-26,1,NR,271,U ,15.3,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,17,151
716841,0,2015-AUG-26,1,NR,293,U ,12.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,17,147
723546,0,2003-SEP-17,0,NR,590,U ,16.1,1.3,Y,Y,144,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,19,163
723546,0,2003-SEP-17,0,NR,592,U ,23.3,1.3,Y,Y,203,NR,11.9000,0.6000,191,U,195,2,T0723546-592,20,215
723546,0,2003-SEP-17,0,NR,615,U ,15.4,1.3,N,N,134,NR,7.2000,0.5000,160,U,166,2,T0723546-615,19,185
723546,0,2003-SEP-17,0,NR,621,U ,23.8,1.3,Y,Y,147,NR,12.4000,0.5000,171,U,182,2,T0723546-621,20,202
723546,0,2003-SEP-17,0,NR,627,U ,24.3,1.3,N,Y,170,NR,9.4000,2.5000,173,U,190,3,T0723546-627,20,210
723546,0,2003-SEP-17,0,NR,630,U ,16.5,1.3,Y,Y,140,NR,7.8000,0.3000,164,U,166,2,T0723546-630,19,185
723546,0,2003-SEP-17,0,NR,633,U ,21.3,1.3,Y,Y,179,NR,12.9000,0.9000,189,U,196,2,T0723546-633,20,216
723546,0,2003-SEP-17,0,NR,647,U ,17.4,1.3,Y,Y,118,NR,6.8000,0.8000,89,U,92,2,T0723546-647,19,111
723546,0,2003-SEP-17,0,NR,661,U ,17.4,1.3,Y,Y,99,NA,10.0000,0.0000,85,U,85,1,T0723546-661,20,105
723666,0,2004-AUG-27,0,NR,418,U ,9.7,1.3,Y,Y,38,NR,3.1000,0.5000,34,U,37,2,T0723666-418,18,55
723666,0,2004-AUG-27,0,NR,420,U ,11.0,1.3,Y,Y,38,NR,3.6000,0.4000,35,U,36,2,T0723666-420,18,54
723666,0,2004-AUG-27,0,NR,421,U ,9.7,1.3,Y,Y,38,NA,4.3000,0.0000,39,U,39,1,T0723666-421,18,57
723666,0,2004-AUG-27,0,NR,424,U ,9.4,1.3,Y,Y,38,NR,3.9000,0.3000,35,U,36,2,T0723666-424,18,54
723666,0,2004-AUG-27,0,NR,425,U ,10.8,1.3,Y,Y,38,NR,4.6000,0.5000,34,U,35,2,T0723666-425,18,53
723716,0,2003-JUL-16,0,NR,2,U ,29.1,1.3,N,N,75,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,13,88
723716,0,2003-JUL-16,0,NR,8,U ,21.9,1.3,M,M,65,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,13,78
723716,0,2003-JUL-16,0,NR,9,U ,24.1,1.3,M,M,67,NR,10.2000,1.4000,75,U,89,2,T0723716-009,13,102
723716,0,2003-JUL-16,0,NR,10,U ,20.5,1.3,M,M,62,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,13,75
730571,0,2004-AUG-18,0,NR,176,U ,21.7,1.3,Y,Y,90,NR,8.7000,0.8000,83,U,95,2,T0730571-176,10,105
730571,0,2004-AUG-18,0,NR,180,U ,13.5,1.3,Y,Y,40,NR,6.4000,0.4000,33,U,35,2,T0730571-180,8,43
730571,0,2004-AUG-18,0,NR,185,U ,25.1,1.3,Y,Y,-1,NR,11.2000,0.4000,37,U,38,2,T0730571-185,6,44
730571,0,2004-AUG-18,0,NR,188,U ,13.6,1.3,Y,Y,26,NR,5.8000,0.8000,23,U,25,2,T0730571-188,8,33
730571,0,2004-AUG-18,0,NR,191,U ,18.5,1.3,Y,Y,38,NA,9.6000,0.0000,32,U,32,1,T0730571-191,10,42
730571,0,2004-AUG-18,0,NR,200,U ,13.6,1.3,Y,Y,30,NR,6.4000,0.6000,28,U,29,2,T0730571-200,10,39
730571,0,2004-AUG-18,0,NR,201,U ,13.6,1.3,Y,Y,32,NR,4.4000,0.9000,24,U,28,4,T0730571-201,8,36
730571,0,2004-AUG-18,0,NR,206,U ,17.9,1.3,Y,Y,29,NR,6.3000,1.0000,26,U,29,2,T0730571-206,8,37
730571,0,2004-AUG-18,0,NR,215,U ,17.9,1.3,Y,Y,85,NR,8.6000,1.0000,86,U,94,2,T0730571-215,10,104
744171,0,2003-SEP-12,0,NR,400,U ,11.6,1.3,Y,Y,100,NA,5.6000,0.0000,85,U,85,1,T0744171-400,30,115
744171,0,2003-SEP-12,0,NR,402,U ,21.1,1.3,Y,Y,115,NR,10.5000,1.1000,120,U,133,2,T0744171-402,30,163
744171,0,2003-SEP-12,0,NR,416,U ,14.1,1.3,Y,Y,130,NR,6.8000,0.1000,139,U,139,2,T0744171-416,30,169
744171,0,2003-SEP-12,0,NR,438,U ,13.8,1.3,Y,Y,118,NA,6.4000,0.0000,92,U,92,1,T0744171-438,30,122
744171,0,2003-SEP-12,0,NR,440,U ,18.2,1.3,Y,Y,145,NR,7.8000,0.5000,128,U,131,2,T0744171-440,30,161
744171,0,2012-SEP-07,1,NR,402,U ,21.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,172
744171,0,2012-SEP-07,1,NR,416,U ,14.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,178
744171,0,2012-SEP-07,1,NR,438,U ,15.4,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,131
744171,0,2012-SEP-07,1,NR,440,U ,18.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,30,170
744316,0,2004-AUG-25,0,NR,308,U ,22.4,1.3,Y,Y,55,NR,10.5000,0.8000,56,U,59,2,T0744316-308,9,68
744316,0,2004-AUG-25,0,NR,311,U ,16.0,1.3,Y,Y,60,NA,7.3000,0.0000,60,U,60,1,T0744316-311,11,71
744316,0,2004-AUG-25,0,NR,324,U ,19.3,1.3,Y,Y,58,NR,6.7000,0.9000,56,U,59,2,T0744316-324,9,68
744316,0,2004-AUG-25,0,NR,357,U ,15.8,1.3,Y,Y,62,NR,6.4000,0.5000,59,U,60,2,T0744316-357,11,71
744316,0,2004-AUG-25,0,NR,360,U ,19.5,1.3,Y,Y,50,NR,6.8000,1.2000,51,U,55,2,T0744316-360,9,64
744316,0,2004-AUG-25,0,NR,369,U ,17.7,1.3,Y,Y,55,NR,8.9000,1.4000,52,U,58,2,T0744316-369,9,67
744316,0,2004-AUG-25,0,NR,373,U ,17.0,1.3,Y,Y,60,NR,8.2000,1.6000,59,U,61,2,T0744316-373,11,72
744316,0,2004-AUG-25,0,NR,388,U ,18.4,1.3,M,M,-1,ROT,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,9,-1
744316,0,2004-AUG-25,0,NR,410,U ,18.0,1.3,Y,Y,55,NR,7.6000,1.2000,53,U,58,2,T0744316-410,9,67
744316,0,2004-AUG-25,0,NR,415,U ,21.1,1.3,Y,Y,55,NR,8.4000,1.5000,61,U,63,2,T0744316-415,11,74
744316,0,2011-OCT-04,1,NR,308,U ,24.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,9,75
744316,0,2011-OCT-04,1,NR,311,U ,18.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,11,78
744316,0,2011-OCT-04,1,NR,324,U ,20.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,9,75
744316,0,2011-OCT-04,1,NR,357,U ,17.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,11,78
744316,0,2011-OCT-04,1,NR,360,U ,20.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,9,71
744316,0,2011-OCT-04,1,NR,369,U ,19.5,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,9,74
744316,0,2011-OCT-04,1,NR,373,U ,17.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,11,79
744316,0,2011-OCT-04,1,NR,410,U ,20.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,9,74
744316,0,2011-OCT-04,1,NR,415,U ,21.9,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,M,11,81
771831,0,2004-JUL-19,0,NR,53,U ,25.8,1.3,Y,N,-1,NR,10.6000,1.0000,71,U,84,4,T0771831-053,15,99
771831,0,2004-JUL-19,0,NR,54,U ,24.6,1.3,Y,Y,-1,NR,12.1000,0.3000,104,U,107,2,T0771831-054,16,123
771831,0,2004-JUL-19,0,NR,57,U ,25.6,1.3,Y,Y,-1,NR,11.0000,0.7000,117,U,121,2,T0771831-057,16,137
771831,0,2004-JUL-19,0,NR,60,U ,37.0,1.3,N,Y,80,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,15,95
