nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_ltrel
985051,0,0,5,PICE,GLA,,0.050
985051,0,1,1,ACER,SAH,,0.615
985051,0,1,2,ABIE,BAL,,0.154
985051,0,1,3,BETU,ALL,,0.154
985051,0,1,4,PICE,GLA,,0.077
985051,0,2,1,ACER,SAH,,0.727
985051,0,2,2,BETU,ALL,,0.273
985126,0,0,1,ACER,RUB,,0.543
985126,0,0,2,ABIE,BAL,,0.229
985126,0,0,3,POPU,TRE,,0.114
985126,0,0,4,POPU,GRA,,0.057
985126,0,0,5,ACER,SAC,,0.029
985126,0,0,6,BETU,PAP,,0.029
985126,0,1,1,ACER,RUB,,0.750
985126,0,1,2,POPU,GRA,,0.100
985126,0,1,3,ACER,SAC,,0.050
985126,0,1,4,BETU,PAP,,0.050
985126,0,1,5,POPU,TRE,,0.050
991766,0,0,1,PICE,MAR,,0.853
991766,0,0,2,ABIE,BAL,,0.147
991766,1,0,1,PICE,MAR,,0.619
991766,1,0,2,ABIE,BAL,,0.381
991776,0,0,1,PICE,MAR,,1.000
991776,0,1,1,PICE,MAR,,1.000
991816,0,0,1,PINU,BAN,,0.579
991816,0,0,2,PICE,MAR,,0.421
991826,0,0,1,PICE,MAR,,0.556
991826,0,0,2,ABIE,BAL,,0.444
991826,0,1,1,ABIE,BAL,,0.538
991826,0,1,2,PICE,MAR,,0.462
991866,0,0,1,PICE,MAR,,0.797
991866,0,0,2,ABIE,BAL,,0.169
991866,0,0,3,PICE,GLA,,0.034
991866,1,0,1,ABIE,BAL,,0.569
991866,1,0,2,PICE,MAR,,0.397
991866,1,0,3,ACER,RUB,,0.017
991866,1,0,4,PICE,GLA,,0.017
991881,0,0,1,ABIE,BAL,,0.333
991881,0,0,2,ALNU,INC,RUG,0.333
991881,0,0,3,BETU,ALL,,0.333
991881,1,0,1,ACER,RUB,,0.553
991881,1,0,2,BETU,PAP,,0.149
991881,1,0,3,BETU,ALL,,0.128
991881,1,0,4,ABIE,BAL,,0.085
991881,1,0,5,ACER,SAH,,0.064
991881,1,0,6,ACER,PEN,,0.021
991906,0,0,1,BETU,ALL,,0.556
991906,0,0,2,ABIE,BAL,,0.296
991906,0,0,3,PICE,GLA,,0.074
991906,0,0,4,ACER,RUB,,0.037
991906,0,0,5,BETU,PAP,,0.037
991906,0,1,1,BETU,ALL,,0.625
991906,0,1,2,ABIE,BAL,,0.292
991906,0,1,3,PICE,GLA,,0.083
991906,0,2,1,BETU,ALL,,0.667
991906,0,2,2,ABIE,BAL,,0.286
991906,0,2,3,PICE,GLA,,0.048
991946,0,0,1,FAGU,GRA,,0.200
991946,0,0,2,PICE,RUB,,0.200
991946,0,0,3,ACER,RUB,,0.167
991946,0,0,4,ACER,SAH,,0.167
991946,0,0,5,ACER,SAC,,0.133
991946,0,0,6,ABIE,BAL,,0.067
991946,0,0,7,BETU,ALL,,0.067
991946,0,1,1,PICE,RUB,,0.333
991946,0,1,2,ACER,SAC,,0.222
991946,0,1,3,FAGU,GRA,,0.167
991946,0,1,4,ABIE,BAL,,0.111
991946,0,1,5,ACER,RUB,,0.111
991946,0,1,6,BETU,ALL,,0.056
991951,0,1,1,PICE,MAR,,0.917
991951,0,1,2,ABIE,BAL,,0.042
991951,0,1,3,LARI,LAR,,0.042
997836,0,0,1,PICE,MAR,,1.000
997836,0,1,1,PICE,MAR,,1.000
997846,0,0,1,PICE,MAR,,0.750
997846,0,0,2,LARI,LAR,,0.250
997846,0,1,1,PICE,MAR,,0.700
997846,0,1,2,LARI,LAR,,0.300
997851,0,0,1,PICE,MAR,,1.000
997851,0,1,1,PICE,MAR,,1.000
997881,0,1,1,PINU,BAN,,1.000
997886,0,0,1,PICE,GLA,,1.000
998696,0,0,1,POPU,TRE,,0.571
998696,0,0,2,PRUN,PEN,,0.286
998696,0,0,3,BETU,PAP,,0.143
998696,1,0,1,ABIE,BAL,,0.557
998696,1,0,2,PICE,MAR,,0.405
998696,1,0,3,POPU,TRE,,0.025
998696,1,0,4,BETU,PAP,,0.013
998711,0,0,1,ABIE,BAL,,0.542
998711,0,0,2,PICE,GLA,,0.417
998711,0,0,3,BETU,PAP,,0.042
998711,1,0,1,ABIE,BAL,,0.956
998711,1,0,2,PICE,GLA,,0.044
998721,0,0,1,ABIE,BAL,,0.800
998721,0,0,2,BETU,PAP,,0.200
998721,0,1,1,ABIE,BAL,,0.857
998721,0,1,2,PICE,MAR,,0.143
998766,0,0,1,ACER,SAH,,0.882
998766,0,0,2,BETU,ALL,,0.118
998766,1,0,1,POPU,TRE,,0.393
998766,1,0,2,ACER,SAH,,0.214
998766,1,0,3,BETU,PAP,,0.196
998766,1,0,4,ACER,RUB,,0.125
998766,1,0,5,ABIE,BAL,,0.071
998771,0,0,1,ABIE,BAL,,0.576
998771,0,0,2,BETU,PAP,,0.254
998771,0,0,3,PRUN,PEN,,0.153
998771,0,0,4,POPU,TRE,,0.017
998771,1,0,1,ABIE,BAL,,0.793
998771,1,0,2,THUJ,OCC,,0.126
998771,1,0,3,ACER,RUB,,0.034
998771,1,0,4,BETU,PAP,,0.023
998771,1,0,5,POPU,TRE,,0.023
1004761,0,0,1,PICE,MAR,,0.941
1004761,0,0,2,LARI,LAR,,0.059
1004761,0,1,1,PICE,MAR,,0.923
1004761,0,1,2,LARI,LAR,,0.077
1005561,0,0,1,PICE,MAR,,0.682
1005561,0,0,2,ABIE,BAL,,0.273
1005561,0,0,3,BETU,PAP,,0.045
1005621,0,0,1,BETU,PAP,,0.414
1005621,0,0,2,PICE,MAR,,0.259
1005621,0,0,3,ABIE,BAL,,0.207
1005621,0,0,4,POPU,TRE,,0.069
1005621,0,0,5,PICE,GLA,,0.034
1005621,0,0,6,THUJ,OCC,,0.017
1005621,1,0,1,PICE,GLA,,0.320
1005621,1,0,2,ABIE,BAL,,0.280
1005621,1,0,3,BETU,PAP,,0.280
1005621,1,0,4,SORB,DEC,,0.120
1005781,0,0,1,PICE,MAR,,0.577
1005781,0,0,2,ACER,RUB,,0.385
1005781,0,0,3,BETU,PAP,,0.038
1005781,0,1,1,PICE,MAR,,0.613
1005781,0,1,2,ACER,RUB,,0.387
1011666,0,0,1,PICE,MAR,,1.000
1011666,0,1,1,PICE,GLA,,0.500
1011666,0,1,2,PICE,MAR,,0.500
1011681,0,0,1,PICE,MAR,,0.517
1011681,0,0,2,PICE,GLA,,0.283
1011681,0,0,3,PINU,BAN,,0.200
1011681,0,1,1,PICE,MAR,,0.464
1011681,0,1,2,PICE,GLA,,0.393
1011681,0,1,3,PINU,BAN,,0.143
1011706,0,0,1,POPU,TRE,,0.500
1011706,0,0,2,PINU,BAN,,0.450
1011706,0,0,3,POPU,BAL,,0.050
1011706,0,1,1,POPU,TRE,,0.600
1011706,0,1,2,PINU,BAN,,0.333
1011706,0,1,3,POPU,BAL,,0.067
1012486,0,0,1,ABIE,BAL,,0.559
1012486,0,0,2,BETU,PAP,,0.412
1012486,0,0,3,PRUN,PEN,,0.029
1012486,1,0,1,ABIE,BAL,,0.839
1012486,1,0,2,PICE,GLA,,0.080
1012486,1,0,3,SORB,DEC,,0.046
1012486,1,0,4,BETU,PAP,,0.034
1012491,0,0,1,PICE,MAR,,0.469
1012491,0,0,2,ACER,RUB,,0.245
1012491,0,0,3,BETU,PAP,,0.204
1012491,0,0,4,SORB,AME,,0.041
1012491,0,0,5,ABIE,BAL,,0.020
1012491,0,0,6,POPU,TRE,,0.020
1012491,0,1,1,PICE,MAR,,0.443
1012491,0,1,2,BETU,PAP,,0.295
1012491,0,1,3,ACER,RUB,,0.197
1012491,0,1,4,POPU,TRE,,0.033
1012491,0,1,5,BETU,ALL,,0.016
1012491,0,1,6,PICE,GLA,,0.016
1012511,0,0,1,BETU,PAP,,0.500
1012511,0,0,2,POPU,TRE,,0.385
1012511,0,0,3,ABIE,BAL,,0.077
1012511,0,0,4,PICE,GLA,,0.038
1012511,1,0,1,ACER,RUB,,0.519
1012511,1,0,2,BETU,PAP,,0.333
1012511,1,0,3,ABIE,BAL,,0.148
1012526,0,0,1,PICE,MAR,,0.854
1012526,0,0,2,ABIE,BAL,,0.146
1012526,1,0,1,THUJ,OCC,,0.625
1012526,1,0,2,PICE,RUB,,0.208
1012526,1,0,3,BETU,PAP,,0.125
1012526,1,0,4,ABIE,BAL,,0.042
1012656,0,0,1,PICE,RUB,,0.561
1012656,0,0,2,PINU,STR,,0.341
1012656,0,0,3,ABIE,BAL,,0.098
1012656,0,1,1,PINU,STR,,1.000
1018501,0,0,1,PICE,MAR,,0.500
1018501,0,0,2,BETU,PAP,,0.250
1018501,0,0,3,LARI,LAR,,0.250
1018501,0,1,1,BETU,PAP,,0.333
1018501,0,1,2,PICE,MAR,,0.333
1018501,0,1,3,LARI,LAR,,0.167
1018501,0,1,4,POPU,BAL,,0.167
1018511,0,0,1,PICE,MAR,,0.556
1018511,0,0,2,PICE,GLA,,0.333
1018511,0,0,3,LARI,LAR,,0.111
1018511,0,1,1,PICE,MAR,,0.667
1018511,0,1,2,PICE,GLA,,0.259
1018511,0,1,3,LARI,LAR,,0.074
1018521,0,0,1,PICE,MAR,,0.943
1018521,0,0,2,PICE,GLA,,0.029
1018521,0,0,3,POPU,BAL,,0.029
1018521,0,1,1,PICE,MAR,,0.963
1018521,0,1,2,POPU,BAL,,0.037
1018546,0,0,1,PINU,BAN,,1.000
1018546,0,1,1,PINU,BAN,,1.000
1018566,0,0,1,PICE,MAR,,1.000
1018566,0,1,1,PICE,MAR,,1.000
1019286,0,0,1,PICE,MAR,,1.000
1019286,0,1,1,PICE,MAR,,1.000
1019326,0,0,1,ABIE,BAL,,0.560
1019326,0,0,2,BETU,PAP,,0.360
1019326,0,0,3,POPU,TRE,,0.080
1019326,1,0,1,ABIE,BAL,,0.600
1019326,1,0,2,BETU,PAP,,0.400
1019386,0,0,1,PICE,MAR,,0.575
1019386,0,0,2,ABIE,BAL,,0.375
1019386,0,0,3,BETU,PAP,,0.050
1019386,1,0,1,ABIE,BAL,,0.955
1019386,1,0,2,PICE,MAR,,0.045
1019481,0,0,1,PICE,MAR,,0.469
1019481,0,0,2,ABIE,BAL,,0.313
1019481,0,0,3,PINU,STR,,0.125
1019481,0,0,4,THUJ,OCC,,0.063
1019481,0,0,5,BETU,PAP,,0.031
1019481,0,1,1,PICE,MAR,,0.561
1019481,0,1,2,ABIE,BAL,,0.268
1019481,0,1,3,PINU,STR,,0.098
1019481,0,1,4,THUJ,OCC,,0.049
1019481,0,1,5,BETU,PAP,,0.024
1025351,0,0,1,PICE,MAR,,1.000
1025351,0,1,1,PICE,MAR,,1.000
1025376,0,1,1,PICE,MAR,,1.000
1025421,0,1,1,POPU,TRE,,0.909
1025421,0,1,2,PINU,BAN,,0.091
1025501,0,0,1,PICE,GLA,,0.938
1025501,0,0,2,POPU,BAL,,0.063
1025501,0,1,1,PICE,GLA,,0.944
1025501,0,1,2,POPU,BAL,,0.056
1026191,0,0,1,PICE,MAR,,1.000
1026191,1,0,1,PICE,MAR,,1.000
1032241,0,0,1,PICE,GLA,,0.978
1032241,0,0,2,POPU,BAL,,0.022
1032241,0,1,1,PICE,GLA,,0.964
1032241,0,1,2,POPU,BAL,,0.036
1032286,0,0,1,PICE,MAR,,1.000
1032316,0,0,1,POPU,TRE,,0.988
1032316,0,0,2,POPU,BAL,,0.013
1032316,0,1,1,POPU,TRE,,1.000
1032381,0,0,1,POPU,BAL,,1.000
1032381,0,1,1,SALI,MAC,,0.750
1032381,0,1,2,POPU,BAL,,0.250
1033091,1,0,1,ABIE,BAL,,0.619
1033091,1,0,2,BETU,PAP,,0.238
1033091,1,0,3,PICE,MAR,,0.143
1033171,0,0,1,THUJ,OCC,,0.421
1033171,0,0,2,PICE,MAR,,0.368
1033171,0,0,3,PICE,GLA,,0.158
1033171,0,0,4,BETU,PAP,,0.053
1033171,1,0,1,PICE,GLA,,0.935
1033171,1,0,2,ABIE,BAL,,0.043
1033171,1,0,3,BETU,PAP,,0.022
1033286,0,0,1,PICE,GLA,,0.385
1033286,0,0,2,ABIE,BAL,,0.327
1033286,0,0,3,POPU,GRA,,0.135
1033286,0,0,4,ACER,RUB,,0.058
1033286,0,0,5,LARI,LAR,,0.058
1033286,0,0,6,PICE,RUB,,0.038
1033286,0,1,1,PICE,GLA,,0.333
1033286,0,1,2,ABIE,BAL,,0.289
1033286,0,1,3,POPU,GRA,,0.156
1033286,0,1,4,ACER,RUB,,0.111
1033286,0,1,5,LARI,LAR,,0.067
1033286,0,1,6,PICE,RUB,,0.044
1039166,0,0,1,PICE,GLA,,0.514
1039166,0,0,2,POPU,TRE,,0.486
1039171,0,0,1,LARI,LAR,,1.000
1039171,0,1,1,LARI,LAR,,1.000
1039181,0,0,1,PICE,GLA,,0.923
1039181,0,0,2,LARI,LAR,,0.026
1039181,0,0,3,PICE,MAR,,0.026
1039181,0,0,4,POPU,BAL,,0.026
1039211,0,0,1,PICE,GLA,,0.722
1039211,0,0,2,POPU,BAL,,0.222
1039211,0,0,3,POPU,TRE,,0.056
1039211,0,1,1,PICE,GLA,,0.722
1039211,0,1,2,POPU,BAL,,0.222
1039211,0,1,3,POPU,TRE,,0.056
1040006,0,0,1,PICE,MAR,,0.450
1040006,0,0,2,POPU,TRE,,0.350
1040006,0,0,3,PICE,GLA,,0.150
1040006,0,0,4,BETU,PAP,,0.050
1040006,1,0,1,POPU,TRE,,0.556
1040006,1,0,2,BETU,PAP,,0.222
1040006,1,0,3,PICE,GLA,,0.111
1040006,1,0,4,PICE,MAR,,0.111
1046031,0,0,1,PICE,MAR,,1.000
1046031,0,1,1,PICE,MAR,,1.000
1046046,0,0,1,PICE,GLA,,0.654
1046046,0,0,2,PICE,MAR,,0.308
1046046,0,0,3,LARI,LAR,,0.038
1046046,0,1,1,PICE,GLA,,0.591
1046046,0,1,2,PICE,MAR,,0.364
1046046,0,1,3,LARI,LAR,,0.045
1046051,0,0,1,PICE,MAR,,0.600
1046051,0,0,2,LARI,LAR,,0.400
1046086,0,0,1,LARI,LAR,,0.462
1046086,0,0,2,PICE,MAR,,0.231
1046086,0,0,3,BETU,PAP,,0.154
1046086,0,0,4,PICE,GLA,,0.154
1046086,0,1,1,LARI,LAR,,0.421
1046086,0,1,2,PICE,MAR,,0.368
1046086,0,1,3,BETU,PAP,,0.105
1046086,0,1,4,PICE,GLA,,0.105
1046876,0,0,1,BETU,PAP,,0.950
1046876,0,0,2,SALI,BEB,,0.050
1046876,1,0,1,PICE,GLA,,0.500
1046876,1,0,2,PICE,MAR,,0.295
1046876,1,0,3,BETU,PAP,,0.148
1046876,1,0,4,SALI,DIS,,0.023
1046876,1,0,5,ABIE,BAL,,0.011
1046876,1,0,6,POPU,TRE,,0.011
1046876,1,0,7,PRUN,PEN,,0.011
1046886,0,0,1,BETU,PAP,,0.857
1046886,0,0,2,PICE,MAR,,0.143
1046901,0,0,1,PICE,MAR,,0.531
1046901,0,0,2,ABIE,BAL,,0.281
1046901,0,0,3,BETU,PAP,,0.094
1046901,0,0,4,POPU,TRE,,0.094
1046901,1,0,1,PICE,MAR,,0.867
1046901,1,0,2,LARI,LAR,,0.133
1052881,0,0,1,PICE,GLA,,0.400
1052881,0,0,2,POPU,BAL,,0.360
1052881,0,0,3,PICE,MAR,,0.200
1052881,0,0,4,LARI,LAR,,0.040
1052881,0,1,1,PICE,GLA,,0.417
1052881,0,1,2,POPU,BAL,,0.375
1052881,0,1,3,PICE,MAR,,0.167
1052881,0,1,4,LARI,LAR,,0.042
1052971,0,0,1,PINU,BAN,,0.852
1052971,0,0,2,PICE,GLA,,0.111
1052971,0,0,3,LARI,LAR,,0.037
1052971,0,1,1,PINU,BAN,,0.850
1052971,0,1,2,PICE,GLA,,0.125
1052971,0,1,3,LARI,LAR,,0.025
1052991,0,0,1,PICE,GLA,,0.568
1052991,0,0,2,PICE,MAR,,0.405
1052991,0,0,3,LARI,LAR,,0.027
1052991,0,1,1,PICE,GLA,,0.500
1052991,0,1,2,PICE,MAR,,0.472
1052991,0,1,3,LARI,LAR,,0.028
1053006,0,0,1,PICE,MAR,,1.000
1053006,0,1,1,PICE,MAR,,1.000
1053031,0,0,1,PICE,GLA,,0.980
1053031,0,0,2,POPU,TRE,,0.020
1053031,0,1,1,PICE,GLA,,0.964
1053031,0,1,2,PICE,MAR,,0.018
1053031,0,1,3,POPU,TRE,,0.018
1053651,0,0,1,POPU,TRE,,0.450
1053651,0,0,2,ABIE,BAL,,0.350
1053651,0,0,3,PICE,MAR,,0.200
1053651,1,0,1,PICE,MAR,,0.978
1053651,1,0,2,ABIE,BAL,,0.022
1053696,0,0,1,PICE,MAR,,1.000
1053696,0,1,1,PICE,MAR,,1.000
1053721,0,0,1,PICE,MAR,,0.958
1053721,0,0,2,BETU,PAP,,0.032
1053721,0,0,3,POPU,TRE,,0.011
1053721,1,0,1,PINU,BAN,,0.500
1053721,1,0,2,BETU,PAP,,0.250
1053721,1,0,3,PICE,MAR,,0.250
1053736,0,0,1,ABIE,BAL,,1.000
1053736,1,0,1,PINU,BAN,,1.000
1053786,0,0,1,PICE,MAR,,0.672
1053786,0,0,2,ABIE,BAL,,0.269
1053786,0,0,3,LARI,LAR,,0.045
1053786,0,0,4,PICE,GLA,,0.015
1053786,0,1,1,PICE,MAR,,0.724
1053786,0,1,2,ABIE,BAL,,0.237
1053786,0,1,3,LARI,LAR,,0.026
1053786,0,1,4,PICE,GLA,,0.013
1053816,0,0,1,ABIE,BAL,,0.533
1053816,0,0,2,ACER,RUB,,0.333
1053816,0,0,3,BETU,PAP,,0.100
1053816,0,0,4,PICE,RUB,,0.033
1053816,1,0,1,PICE,GLA,,0.696
1053816,1,0,2,ABIE,BAL,,0.130
1053816,1,0,3,POPU,TRE,,0.087
1053816,1,0,4,ACER,RUB,,0.043
1053816,1,0,5,BETU,ALL,,0.022
1053816,1,0,6,BETU,PAP,,0.022
1059821,0,0,1,LARI,LAR,,0.833
1059821,0,0,2,PICE,MAR,,0.167
1059821,0,1,1,LARI,LAR,,0.833
1059821,0,1,2,PICE,MAR,,0.167
1059831,0,0,1,PICE,MAR,,0.762
1059831,0,0,2,LARI,LAR,,0.143
1059831,0,0,3,PINU,BAN,,0.095
1059831,0,1,1,PICE,MAR,,0.773
1059831,0,1,2,LARI,LAR,,0.136
1059831,0,1,3,PINU,BAN,,0.045
1059831,0,1,4,POPU,TRE,,0.045
1059906,0,0,1,PICE,GLA,,0.487
1059906,0,0,2,POPU,TRE,,0.308
1059906,0,0,3,POPU,BAL,,0.205
1059906,0,1,1,PICE,GLA,,0.564
1059906,0,1,2,POPU,TRE,,0.273
1059906,0,1,3,POPU,BAL,,0.164
1060536,0,0,1,PICE,MAR,,1.000
1060536,1,0,1,PICE,MAR,,0.750
1060536,1,0,2,ABIE,BAL,,0.250
1060556,0,0,1,PICE,MAR,,1.000
1060556,1,0,1,PICE,MAR,,0.867
1060556,1,0,2,BETU,PAP,,0.067
1060556,1,0,3,LARI,LAR,,0.067
1066646,0,0,1,POPU,TRE,,0.786
1066646,0,0,2,SALI,SCO,,0.143
1066646,0,0,3,PICE,GLA,,0.024
1066646,0,0,4,PINU,BAN,,0.024
1066646,0,0,5,POPU,BAL,,0.024
1066646,0,1,1,POPU,TRE,,0.952
1066646,0,1,2,PICE,GLA,,0.048
1066676,0,0,1,PICE,MAR,,1.000
1066676,0,1,1,PICE,MAR,,1.000
1066691,0,0,1,PICE,MAR,,0.773
1066691,0,0,2,PINU,BAN,,0.227
1066691,0,1,1,PICE,MAR,,0.786
1066691,0,1,2,PINU,BAN,,0.214
1066766,0,0,1,PINU,BAN,,0.941
1066766,0,0,2,PICE,MAR,,0.059
1066766,0,1,1,PINU,BAN,,1.000
1067431,0,0,1,PICE,MAR,,1.000
1067431,0,1,1,PICE,MAR,,1.000
1067496,0,0,1,PICE,MAR,,1.000
1073521,0,0,1,PICE,GLA,,0.429
1073521,0,0,2,POPU,BAL,,0.321
1073521,0,0,3,POPU,TRE,,0.143
1073521,0,0,4,BETU,PAP,,0.107
1073521,0,1,1,PICE,GLA,,0.650
1073521,0,1,2,POPU,BAL,,0.150
1073521,0,1,3,POPU,TRE,,0.150
1073521,0,1,4,BETU,PAP,,0.050
1073561,0,0,1,LARI,LAR,,0.667
1073561,0,0,2,PICE,MAR,,0.333
1073566,0,0,1,PICE,MAR,,0.700
1073566,0,0,2,LARI,LAR,,0.300
1073566,0,1,1,PICE,MAR,,0.636
1073566,0,1,2,LARI,LAR,,0.364
1074326,0,0,1,PICE,MAR,,0.943
1074326,0,0,2,PINU,BAN,,0.057
1074326,1,0,1,PICE,MAR,,0.750
1074326,1,0,2,ABIE,BAL,,0.188
1074326,1,0,3,LARI,LAR,,0.063
1074411,0,0,1,PICE,MAR,,0.965
1074411,0,0,2,ABIE,BAL,,0.035
1074411,1,0,1,PICE,MAR,,0.871
1074411,1,0,2,ABIE,BAL,,0.129
1074416,0,0,1,PRUN,PEN,,0.450
1074416,0,0,2,BETU,ALL,,0.400
1074416,0,0,3,ABIE,BAL,,0.100
1074416,0,0,4,BETU,PAP,,0.050
1074436,1,0,1,ABIE,BAL,,0.515
1074436,1,0,2,ACER,RUB,,0.212
1074436,1,0,3,PICE,RUB,,0.152
1074436,1,0,4,ACER,PEN,,0.030
1074436,1,0,5,BETU,PAP,,0.030
1074436,1,0,6,THUJ,OCC,,0.030
1074436,1,0,7,TSUG,CAN,,0.030
1080421,0,0,1,PICE,MAR,,0.714
1080421,0,0,2,LARI,LAR,,0.286
1080421,0,1,1,PICE,MAR,,0.625
1080421,0,1,2,LARI,LAR,,0.375
1080431,0,0,1,POPU,TRE,,0.394
1080431,0,0,2,SALI,SCO,,0.268
1080431,0,0,3,PINU,CON,,0.211
1080431,0,0,4,PICE,MAR,,0.127
1080431,0,1,1,POPU,TRE,,0.500
1080431,0,1,2,PINU,CON,,0.261
1080431,0,1,3,PICE,MAR,,0.239
1080481,0,0,1,PICE,MAR,,1.000
1080481,0,1,1,PICE,MAR,,0.947
1080481,0,1,2,LARI,LAR,,0.053
1081221,0,0,1,PICE,MAR,,1.000
1081221,1,0,1,BETU,PAP,,0.600
1081221,1,0,2,PICE,MAR,,0.300
1081221,1,0,3,POPU,TRE,,0.100
1081246,0,0,1,PICE,MAR,,1.000
1081246,1,0,1,POPU,TRE,,0.556
1081246,1,0,2,BETU,PAP,,0.200
1081246,1,0,3,ABIE,BAL,,0.178
1081246,1,0,4,PICE,MAR,,0.044
1081246,1,0,5,LARI,LAR,,0.022
1081266,0,0,1,BETU,PAP,,0.548
1081266,0,0,2,POPU,TRE,,0.258
1081266,0,0,3,ABIE,BAL,,0.097
1081266,0,0,4,PICE,MAR,,0.032
1081266,0,0,5,PINU,BAN,,0.032
1081266,0,0,6,PRUN,PEN,,0.032
1081266,1,0,1,ACER,SPI,,0.667
1081266,1,0,2,ABIE,BAL,,0.333
1081281,0,0,1,BETU,PAP,,0.528
1081281,0,0,2,ABIE,BAL,,0.361
1081281,0,0,3,PICE,GLA,,0.056
1081281,0,0,4,THUJ,OCC,,0.056
1081281,1,0,1,POPU,TRE,,0.615
1081281,1,0,2,BETU,ALL,,0.385
1081316,0,0,1,ACER,RUB,,0.373
1081316,0,0,2,BETU,ALL,,0.275
1081316,0,0,3,ABIE,BAL,,0.235
1081316,0,0,4,BETU,POP,,0.059
1081316,0,0,5,BETU,PAP,,0.020
1081316,0,0,6,PICE,RUB,,0.020
1081316,0,0,7,POPU,TRE,,0.020
1087286,0,0,1,PICE,GLA,,0.765
1087286,0,0,2,POPU,TRE,,0.235
1087286,0,1,1,PICE,GLA,,0.909
1087286,0,1,2,POPU,TRE,,0.091
1087331,0,0,1,PICE,MAR,,1.000
1087331,0,1,1,PICE,MAR,,1.000
1087371,0,0,1,POPU,BAL,,0.500
1087371,0,0,2,PICE,GLA,,0.333
1087371,0,0,3,POPU,TRE,,0.167
1087371,0,1,1,POPU,BAL,,0.567
1087371,0,1,2,PICE,GLA,,0.300
1087371,0,1,3,POPU,TRE,,0.133
1087376,0,0,1,PICE,GLA,,0.548
1087376,0,0,2,POPU,TRE,,0.452
1087376,0,1,1,PICE,GLA,,0.549
1087376,0,1,2,POPU,TRE,,0.451
1088041,0,0,1,PICE,MAR,,1.000
1088041,1,0,1,PICE,MAR,,1.000
1088126,0,0,1,PICE,MAR,,0.695
1088126,0,0,2,ABIE,BAL,,0.237
1088126,0,0,3,BETU,PAP,,0.034
1088126,0,0,4,PICE,GLA,,0.034
1088126,0,1,1,PICE,MAR,,0.639
1088126,0,1,2,ABIE,BAL,,0.311
1088126,0,1,3,PICE,GLA,,0.033
1088126,0,1,4,BETU,PAP,,0.016
1094196,0,0,1,PICE,MAR,,1.000
1094946,1,0,1,ABIE,BAL,,0.509
1094946,1,0,2,PICE,MAR,,0.321
1094946,1,0,3,POPU,TRE,,0.075
1094946,1,0,4,BETU,PAP,,0.057
1094946,1,0,5,PICE,GLA,,0.019
1094946,1,0,6,SALI,DIS,,0.019
1095011,0,0,1,PINU,BAN,,0.800
1095011,0,0,2,PICE,MAR,,0.200
1095011,0,1,1,PINU,BAN,,0.710
1095011,0,1,2,PICE,MAR,,0.290
1095026,0,0,1,PICE,MAR,,0.588
1095026,0,0,2,PINU,BAN,,0.412
1095026,1,0,1,BETU,PAP,,0.847
1095026,1,0,2,ABIE,BAL,,0.102
1095026,1,0,3,ACER,RUB,,0.034
1095026,1,0,4,PICE,MAR,,0.017
1095046,0,0,1,ABIE,BAL,,0.676
1095046,0,0,2,ACER,RUB,,0.189
1095046,0,0,3,BETU,PAP,,0.081
1095046,0,0,4,POPU,TRE,,0.054
1095046,1,0,1,ABIE,BAL,,0.325
1095046,1,0,2,THUJ,OCC,,0.325
1095046,1,0,3,BETU,PAP,,0.150
1095046,1,0,4,PICE,RUB,,0.150
1095046,1,0,5,ACER,RUB,,0.025
1095046,1,0,6,BETU,ALL,,0.025
1095066,0,0,1,ACER,SAH,,0.905
1095066,0,0,2,ABIE,BAL,,0.048
1095066,0,0,3,TILI,AME,,0.048
1095066,1,0,1,FAGU,GRA,,0.625
1095066,1,0,2,ACER,SAH,,0.375
1095096,0,0,1,ABIE,BAL,,0.647
1095096,0,0,2,ACER,RUB,,0.275
1095096,0,0,3,BETU,ALL,,0.078
1095096,1,0,1,THUJ,OCC,,0.917
1095096,1,0,2,ABIE,BAL,,0.028
1095096,1,0,3,PICE,MAR,,0.028
1095096,1,0,4,SALI,SPP,,0.028
1095101,0,0,1,ABIE,BAL,,0.333
1095101,0,0,2,BETU,PAP,,0.267
1095101,0,0,3,ACER,RUB,,0.200
1095101,0,0,4,FRAX,NIG,,0.133
1095101,0,0,5,BETU,ALL,,0.067
1095101,1,0,1,PICE,ABI,,0.800
1095101,1,0,2,ABIE,BAL,,0.111
1095101,1,0,3,PICE,GLA,,0.067
1095101,1,0,4,PICE,MAR,,0.022
1100891,0,0,1,ABIE,LAS,,0.800
1100891,0,0,2,PICE,SPP,,0.200
1100951,0,0,1,PICE,GLA,,0.880
1100951,0,0,2,POPU,TRE,,0.120
1100981,0,0,1,PICE,SPP,,0.919
1100981,0,0,2,BETU,NEO,,0.081
1100996,0,0,1,PINU,CON,,0.769
1100996,0,0,2,PICE,SPP,,0.192
1100996,0,0,3,PICE,MAR,,0.038
1101011,0,0,1,PICE,SPP,,0.857
1101011,0,0,2,ABIE,LAS,,0.143
1101036,0,0,1,PICE,GLA,,0.846
1101036,0,0,2,BETU,SPP,,0.154
1101816,1,0,1,LARI,LAR,,0.750
1101816,1,0,2,POPU,TRE,,0.250
1101826,0,0,1,POPU,TRE,,1.000
1101826,1,0,1,ABIE,BAL,,0.333
1101826,1,0,2,PICE,MAR,,0.333
1101826,1,0,3,BETU,PAP,,0.222
